episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
1113,3.13,18,26.95,0.968101,-88.363571,,20.0,,
1114,3.86,17,26.98,0.968,-91.126228,,20.0,,
1115,2.92,22,27.0,0.967952,-79.186821,,20.0,,
1116,0.13,20,27.04,0.967897,-102.383347,,20.0,,
1117,3.06,19,27.07,0.967844,-88.137993,,20.0,,
1118,0.03,18,27.09,0.967812,-95.433533,,20.0,,
1119,9.8,29,27.12,0.967796,-79.298561,,20.0,,
1120,0.9,17,27.14,0.967763,-97.682228,,20.0,,
1121,-1.42,13,27.18,0.967762,-92.160858,,20.0,,
1122,2.73,29,27.22,0.967697,-108.956978,,20.0,,
1123,3.33,22,27.24,0.967641,-88.635719,,20.0,,
1124,3.11,18,27.26,0.967612,-84.265091,,20.0,,
1125,0.41,25,27.32,0.967546,-114.636414,,20.0,,
1126,1.5,19,27.36,0.967541,-82.659195,,20.0,,
1127,11.93,28,27.41,0.967534,-73.980637,,20.0,,
1128,4.38,17,27.43,0.967507,-88.477669,,20.0,,
1129,2.29,25,27.46,0.967506,-94.674255,,20.0,,
1130,1.94,26,27.49,0.96747,-104.96244,,20.0,,
1131,2.68,15,27.51,0.967467,-81.944061,,20.0,,
1132,-1.31,13,27.53,0.967402,-109.958786,,20.0,,
1133,0.99,19,27.55,0.96735,-94.098976,,20.0,,
1134,-0.46,20,27.58,0.96726,-110.0895,,20.0,,
1135,1.61,25,27.61,0.967192,-100.600143,,20.0,,
1136,4.31,19,27.63,0.967089,-92.241188,,20.0,,
1137,2.93,24,27.66,0.966956,-105.366264,,20.0,,
1138,3.49,14,27.68,0.966866,-77.619949,,20.0,,
1139,3.25,18,27.7,0.966799,-85.806084,,20.0,,
1140,3.34,17,27.73,0.966749,-84.305519,,20.0,,
1141,1.86,17,27.76,0.966731,-86.395309,,20.0,,
1142,0.17,20,27.8,0.966692,-104.150391,,20.0,,
1143,-1.19,23,27.81,0.966708,-98.036789,,20.0,,
1144,1.32,25,27.84,0.966751,-98.261955,,20.0,,
1145,3.09,17,27.87,0.966834,-80.484467,,20.0,,
1146,3.28,18,27.9,0.966932,-83.44326,,20.0,,
1147,-2.02,20,27.92,0.967019,-108.164505,,20.0,,
1148,-2.2,22,27.94,0.967027,-122.691277,,20.0,,
1149,1.9,19,27.97,0.967057,-87.520378,,20.0,,
1150,0.85,18,28.0,0.967144,-83.7994,,20.0,,
1151,1.79,19,28.02,0.967238,-90.247894,,20.0,,
1152,2.31,24,28.05,0.967327,-98.680855,,20.0,,
1153,4.7,27,28.09,0.967389,-91.070709,,20.0,,
1154,4.31,17,28.11,0.96745,-82.820244,,20.0,,
1155,4.61,20,28.14,0.967502,-84.970909,,20.0,,
1156,0.73,24,28.18,0.967563,-101.830345,,20.0,,
1157,1.69,20,28.2,0.967633,-90.454788,,20.0,,
1158,3.46,23,28.22,0.967723,-88.328644,,20.0,,
1159,4.63,17,28.24,0.967713,-100.589516,,20.0,,
1160,2.61,18,28.25,0.967714,-87.782387,,20.0,,
1161,18.81,42,28.33,0.96772,-68.221695,,20.0,,
1162,4.89,17,28.36,0.96775,-77.542274,,20.0,,
1163,3.36,21,28.4,0.967768,-90.290741,,20.0,,
1164,-0.9,18,28.45,0.967763,-105.647133,,20.0,,
1165,0.3,23,28.48,0.967717,-109.77211,,20.0,,
1166,2.34,18,28.5,0.967652,-94.930298,,20.0,,
1167,1.0,20,28.53,0.967648,-87.705887,,20.0,,
1168,1.9,19,28.56,0.96765,-92.454445,,20.0,,
1169,3.82,26,28.6,0.967639,-99.887436,,20.0,,
1170,1.14,26,28.63,0.96764,-95.904594,,20.0,,
1171,0.56,19,28.66,0.967698,-89.301903,,20.0,,
1172,2.47,22,28.69,0.967786,-89.91935,,20.0,,
1173,1.1,20,28.72,0.967794,-109.955765,,20.0,,
1174,3.69,21,28.74,0.96785,-78.905403,,20.0,,
1175,1.76,16,28.76,0.96783,-105.079651,,20.0,,
1176,2.97,18,28.78,0.967852,-81.358246,,20.0,,
1177,-3.0,11,28.8,0.967899,-95.035332,,20.0,,
1178,1.37,23,28.82,0.967962,-95.76136,,20.0,,
1179,2.31,16,28.84,0.968011,-91.948105,,20.0,,
1180,11.44,34,28.89,0.96807,-77.259384,,20.0,,
1181,3.8,18,28.91,0.968129,-87.612411,,20.0,,
1182,0.1,20,28.94,0.968202,-93.147171,,20.0,,
1183,11.41,32,28.97,0.968301,-72.597366,,20.0,,
1184,0.21,20,28.98,0.968397,-98.448593,,20.0,,
1185,0.6,19,29.0,0.968418,-112.253815,,20.0,,
1186,-0.02,16,29.01,0.968379,-107.924683,,20.0,,
1187,1.76,26,29.07,0.968352,-101.049751,,20.0,,
1188,14.56,38,29.13,0.968334,-71.046814,,20.0,,
1189,2.68,17,29.15,0.968342,-85.192383,,20.0,,
1190,0.31,21,29.18,0.968338,-103.031273,,20.0,,
1191,2.6,19,29.21,0.968327,-92.07682,,20.0,,
1192,2.03,22,29.23,0.96828,-105.010277,,20.0,,
1193,1.11,24,29.27,0.968263,-99.463814,,20.0,,
1194,4.08,18,29.29,0.968196,-94.226486,,20.0,,
1195,11.56,16,29.31,0.968158,-54.504475,,20.0,,
1196,2.7,21,29.34,0.968121,-94.190773,,20.0,,
1197,3.3,26,29.38,0.968039,-105.000206,,20.0,,
1198,-0.1,24,29.48,0.967976,-102.810181,,20.0,,
1199,0.58,20,29.52,0.967944,-94.965866,,20.0,,
1200,2.78,24,29.56,0.967882,-100.782921,,20.0,,
1201,2.36,20,29.74,0.967875,-82.390793,,20.0,,
1202,2.4,21,29.77,0.967874,-94.117043,,20.0,,
1203,1.36,19,29.78,0.967872,-96.082207,,20.0,,
1204,3.9,18,29.8,0.967847,-88.526802,,20.0,,
1205,3.57,24,29.83,0.967831,-93.097511,,20.0,,
1206,10.11,31,29.86,0.967808,-82.920517,,20.0,,
1207,2.77,25,29.89,0.967743,-108.179199,,20.0,,
1208,5.33,17,29.91,0.967659,-87.128967,,20.0,,
1209,0.26,21,29.95,0.967633,-92.642029,,20.0,,
1210,1.65,19,29.97,0.967616,-95.358276,,20.0,,
1211,22.0,30,30.01,0.967578,-52.800468,,20.0,,
1212,2.07,18,30.03,0.967553,-89.463394,,20.0,,
1213,0.61,17,30.05,0.967554,-90.659538,,20.0,,
1214,1.31,16,30.08,0.967576,-89.571617,,20.0,,
1215,3.53,17,30.1,0.96754,-95.798172,,20.0,,
1216,2.18,26,30.13,0.967486,-105.952301,,20.0,,
1217,1.17,19,30.14,0.967483,-86.693375,,20.0,,
1218,0.55,22,30.18,0.967512,-94.615387,,20.0,,
1219,2.79,15,30.2,0.967501,-93.084763,,20.0,,
1220,13.5,36,30.24,0.967449,-82.115814,,20.0,,
1221,2.82,21,30.28,0.96744,-87.019638,,20.0,,
1222,15.94,33,30.32,0.967455,-62.56216,,20.0,,
1223,2.91,22,30.33,0.967502,-87.574608,,20.0,,
1224,2.24,19,30.37,0.967536,-94.051979,,20.0,,
1225,12.48,16,30.38,0.967578,-55.189651,,20.0,,
1226,2.07,22,30.41,0.967641,-91.10601,,20.0,,
1227,4.03,22,30.44,0.967669,-94.028328,,20.0,,
1228,3.16,12,30.47,0.967684,-85.419701,,20.0,,
1229,-0.14,19,30.49,0.967723,-93.412758,,20.0,,
1230,8.78,27,30.54,0.967766,-81.64225,,20.0,,
1231,0.76,22,30.57,0.96774,-112.657616,,20.0,,
1232,3.56,17,30.59,0.967706,-88.544365,,20.0,,
1233,3.49,20,30.61,0.967664,-91.785477,,20.0,,
1234,3.85,17,30.64,0.967681,-73.52179,,20.0,,
1235,18.34,30,30.67,0.967703,-55.577194,,20.0,,
1236,10.65,14,30.69,0.967694,-67.474144,,20.0,,
1237,0.42,19,30.71,0.967697,-98.388618,,20.0,,
1238,3.74,23,30.74,0.967707,-93.575241,,20.0,,
1239,2.53,18,30.76,0.967697,-93.84687,,20.0,,
1240,2.61,22,30.8,0.96769,-94.610886,,20.0,,
1241,10.23,16,30.84,0.967708,-57.889584,,20.0,,
1242,16.28,30,30.88,0.967723,-65.280693,,20.0,,
1243,2.58,20,30.91,0.967729,-93.181374,,20.0,,
1244,22.13,39,30.96,0.967744,-51.016853,,20.0,,
1245,16.37,29,30.99,0.96779,-57.143932,,20.0,,
1246,3.99,28,31.02,0.967844,-90.372932,,20.0,,
1247,0.45,20,31.05,0.967875,-104.330017,,20.0,,
1248,4.86,22,31.09,0.9679,-83.678795,,20.0,,
1249,3.77,17,31.12,0.967931,-83.583969,,20.0,,
1250,3.23,18,31.13,0.967939,-95.037544,,20.0,,
1251,-0.72,21,31.17,0.967944,-105.333023,,20.0,,
1252,3.5,21,31.19,0.96799,-84.495872,,20.0,,
1253,2.31,12,31.21,0.968049,-82.92617,,20.0,,
1254,15.28,34,31.25,0.968074,-75.230042,,20.0,,
1255,19.24,43,31.31,0.968069,-70.909744,,20.0,,
1256,2.51,22,31.34,0.968025,-100.601677,,20.0,,
1257,3.16,20,31.38,0.968002,-84.404808,,20.0,,
1258,3.54,15,31.43,0.967954,-89.746582,,20.0,,
1259,2.8,20,31.45,0.967912,-93.472412,,20.0,,
1260,3.01,17,31.47,0.967929,-75.158844,,20.0,,
1261,-0.02,23,31.52,0.967976,-94.758118,,20.0,,
1262,-1.0,24,31.55,0.967965,-114.32235,,20.0,,
1263,2.54,20,31.57,0.967916,-101.149788,,20.0,,
1264,18.87,32,31.63,0.967882,-59.528568,,20.0,,
1265,18.93,37,31.68,0.967859,-59.970776,,20.0,,
1266,0.97,22,31.69,0.967841,-101.446579,,20.0,,
1267,0.61,22,31.72,0.967822,-100.888908,,20.0,,
1268,1.69,16,31.76,0.96784,-85.515503,,20.0,,
1269,2.15,18,31.79,0.967848,-93.01075,,20.0,,
1270,4.7,19,31.81,0.967863,-85.09079,,20.0,,
1271,4.08,17,31.83,0.967883,-83.380226,,20.0,,
1272,3.29,16,31.86,0.967939,-79.765259,,20.0,,
1273,3.48,21,31.89,0.968013,-84.61763,,20.0,,
1274,0.72,19,31.91,0.968068,-98.442909,,20.0,,
1275,17.58,34,31.95,0.968149,-60.165203,,20.0,,
1276,2.62,23,31.98,0.968214,-99.161804,,20.0,,
1277,4.0,17,32.01,0.968251,-89.392914,,20.0,,
1278,23.06,39,32.06,0.968277,-53.715603,,20.0,,
1279,2.77,15,32.08,0.968334,-80.120491,,20.0,,
1280,2.2,18,32.1,0.968385,-90.535118,,20.0,,
1281,1.8,21,32.14,0.968453,-90.862625,,20.0,,
1282,1.98,22,32.17,0.968526,-96.721481,,20.0,,
1283,5.25,27,32.19,0.968615,-78.204865,,20.0,,
1284,14.61,30,32.26,0.968693,-68.465927,,20.0,,
1285,4.01,17,32.3,0.968719,-93.992615,,20.0,,
1286,18.41,29,32.32,0.968761,-55.164333,,20.0,,
1287,0.86,18,32.36,0.968775,-100.717934,,20.0,,
1288,2.02,16,32.37,0.968836,-81.606697,,20.0,,
1289,2.15,17,32.42,0.968881,-90.048523,,20.0,,
1290,2.35,20,32.45,0.968885,-97.311264,,20.0,,
1291,-0.9,18,32.47,0.968896,-99.395653,,20.0,,
1292,2.47,18,32.49,0.968932,-85.078148,,20.0,,
1293,14.43,31,32.53,0.968977,-66.782806,,20.0,,
1294,2.21,18,32.56,0.969018,-91.466446,,20.0,,
1295,1.85,22,32.59,0.969037,-98.058319,,20.0,,
1296,17.47,30,32.62,0.96905,-62.496864,,20.0,,
1297,3.15,18,32.65,0.969052,-93.689026,,20.0,,
1298,3.79,18,32.67,0.969098,-78.748367,,20.0,,
1299,2.05,23,32.69,0.969144,-92.903641,,20.0,,
1300,-0.73,18,32.72,0.969122,-113.121315,,20.0,,
1301,0.75,19,32.88,0.969122,-92.704063,,20.0,,
1302,0.1,21,32.91,0.969111,-104.203262,,20.0,,
1303,4.98,17,32.93,0.969064,-89.584503,,20.0,,
1304,0.36,23,32.96,0.969008,-109.001213,,20.0,,
1305,4.63,23,32.99,0.968967,-84.020096,,20.0,,
1306,0.14,17,33.01,0.968931,-97.072639,,20.0,,
1307,2.85,18,33.02,0.968893,-90.795525,,20.0,,
1308,1.98,18,33.04,0.968819,-102.81897,,20.0,,
1309,14.43,33,33.09,0.968688,-83.321899,,20.0,,
1310,2.44,17,33.11,0.968596,-85.263184,,20.0,,
1311,1.15,16,33.13,0.968522,-91.899597,,20.0,,
1312,1.5,19,33.16,0.968469,-92.009903,,20.0,,
1313,3.99,14,33.18,0.96843,-82.345451,,20.0,,
1314,4.61,21,33.21,0.968395,-89.597961,,20.0,,
1315,1.8,16,33.24,0.968396,-86.287613,,20.0,,
1316,1.77,19,33.26,0.96839,-93.334938,,20.0,,
1317,0.61,19,33.27,0.968401,-94.249626,,20.0,,
1318,21.36,39,33.33,0.96839,-63.76955,,20.0,,
1319,1.66,19,33.34,0.968426,-87.130379,,20.0,,
1320,2.0,21,33.37,0.968481,-91.486084,,20.0,,
1321,-0.88,22,33.44,0.968499,-109.907639,,20.0,,
1322,1.7,16,33.47,0.968494,-95.877525,,20.0,,
1323,0.02,15,33.48,0.968478,-97.248581,,20.0,,
1324,3.2,20,33.51,0.968435,-95.402473,,20.0,,
1325,1.83,21,33.53,0.968351,-107.192314,,20.0,,
1326,17.96,35,33.58,0.968287,-61.741077,,20.0,,
1327,1.01,16,33.6,0.968187,-101.663788,,20.0,,
1328,19.35,37,33.67,0.968109,-58.136929,,20.0,,
1329,5.03,16,33.69,0.968088,-71.488922,,20.0,,
1330,15.09,32,33.74,0.96805,-75.1194,,20.0,,
1331,2.57,15,33.75,0.968011,-88.048256,,20.0,,
1332,2.09,25,33.78,0.967975,-100.474144,,20.0,,
1333,-0.7,22,33.81,0.967933,-103.655037,,20.0,,
1334,3.79,22,33.84,0.967873,-95.162521,,20.0,,
1335,-0.25,22,33.87,0.967844,-98.156052,,20.0,,
1336,-0.01,20,33.89,0.967769,-109.31266,,20.0,,
1337,11.89,18,33.92,0.967685,-63.173496,,20.0,,
1338,3.67,22,33.95,0.967608,-91.124931,,20.0,,
1339,3.76,21,33.98,0.967581,-80.291145,,20.0,,
1340,-0.12,18,34.0,0.967569,-96.193275,,20.0,,
1341,13.14,27,34.05,0.967562,-67.623741,,20.0,,
1342,1.68,17,34.07,0.967491,-104.318542,,20.0,,
1343,-0.65,22,34.1,0.967485,-92.70517,,20.0,,
1344,18.96,40,34.14,0.967444,-71.923538,,20.0,,
1345,2.24,15,34.14,0.967446,-81.952362,,20.0,,
1346,22.31,49,34.19,0.967434,-61.989742,,20.0,,
1347,3.49,22,34.24,0.96745,-87.859444,,20.0,,
1348,3.19,20,34.28,0.967458,-93.302208,,20.0,,
1349,1.12,21,34.3,0.967489,-92.768631,,20.0,,
1350,1.01,17,34.33,0.967504,-97.062744,,20.0,,
1351,0.8,20,34.35,0.967555,-92.501564,,20.0,,
1352,0.2,22,34.38,0.967602,-101.930443,,20.0,,
1353,0.12,23,34.41,0.967623,-107.976624,,20.0,,
1354,3.0,19,34.44,0.967633,-91.705261,,20.0,,
1355,2.03,18,34.47,0.967681,-85.174652,,20.0,,
1356,0.84,19,34.49,0.967733,-93.624527,,20.0,,
1357,10.45,26,34.52,0.967826,-68.076172,,20.0,,
1358,3.27,22,34.55,0.967931,-86.945091,,20.0,,
1359,2.86,18,34.58,0.968018,-90.874214,,20.0,,
1360,1.04,19,34.6,0.968122,-90.011192,,20.0,,
1361,2.91,22,34.64,0.968254,-89.188805,,20.0,,
1362,1.97,16,34.66,0.968336,-97.290924,,20.0,,
1363,3.04,24,34.68,0.968472,-79.214027,,20.0,,
1364,1.44,23,34.71,0.968513,-116.489281,,20.0,,
1365,17.09,21,34.74,0.968549,-48.026848,,20.0,,
1366,1.18,23,34.77,0.968575,-100.394089,,20.0,,
1367,1.44,19,34.8,0.968649,-87.938622,,20.0,,
1368,1.97,24,34.82,0.968701,-102.993469,,20.0,,
1369,2.81,23,34.88,0.968747,-93.013504,,20.0,,
1370,0.48,21,34.91,0.968769,-102.982262,,20.0,,
1371,1.14,22,34.95,0.968705,-114.866699,,20.0,,
1372,1.04,22,34.98,0.968667,-98.125679,,20.0,,
1373,0.43,25,35.01,0.968653,-102.941818,,20.0,,
1374,-0.65,22,35.04,0.968696,-94.995605,,20.0,,
1375,0.52,20,35.07,0.968739,-97.048859,,20.0,,
1376,2.47,23,35.09,0.968774,-96.748108,,20.0,,
1377,1.83,21,35.11,0.968786,-97.867035,,20.0,,
1378,15.03,33,35.15,0.968754,-77.524284,,20.0,,
1379,1.24,17,35.18,0.968744,-91.009567,,20.0,,
1380,20.61,35,35.22,0.968729,-55.245522,,20.0,,
1381,0.51,16,35.25,0.968772,-85.15551,,20.0,,
1382,4.11,22,35.28,0.968828,-88.160378,,20.0,,
1383,15.39,36,35.33,0.968901,-65.333946,,20.0,,
1384,3.82,20,35.35,0.969008,-84.280579,,20.0,,
1385,1.43,15,35.38,0.969079,-96.17234,,20.0,,
1386,14.65,19,35.44,0.969175,-47.277142,,20.0,,
1387,3.29,20,35.47,0.969304,-83.479774,,20.0,,
1388,3.22,15,35.5,0.96948,-74.994331,,20.0,,
1389,3.68,21,35.51,0.969657,-89.621361,,20.0,,
1390,2.47,18,35.53,0.96981,-91.732948,,20.0,,
1391,1.28,20,35.56,0.969874,-111.188583,,20.0,,
1392,0.44,23,35.59,0.969922,-103.548996,,20.0,,
1393,3.84,17,35.61,0.970011,-76.946678,,20.0,,
1394,0.69,18,35.65,0.970103,-94.480171,,20.0,,
1395,1.24,19,35.66,0.970195,-93.877426,,20.0,,
1396,2.96,17,35.69,0.970268,-90.279655,,20.0,,
1397,0.86,20,35.72,0.970278,-106.814713,,20.0,,
1398,2.62,21,35.74,0.970303,-92.551399,,20.0,,
1399,1.69,21,35.78,0.970329,-93.38166,,20.0,,
1400,1.82,19,35.8,0.970392,-86.111549,,20.0,,
1401,8.18,29,36.01,0.97041,-92.244072,,20.0,,
1402,2.08,17,36.08,0.970457,-86.088562,,20.0,,
1403,13.8,29,36.11,0.970507,-67.882637,,20.0,,
1404,4.96,20,36.13,0.970506,-95.494476,,20.0,,
1405,1.85,25,36.17,0.970439,-112.411522,,20.0,,
1406,1.64,13,36.18,0.970402,-84.979408,,20.0,,
1407,-0.14,20,36.21,0.970424,-92.565994,,20.0,,
1408,1.13,17,36.23,0.97049,-86.728172,,20.0,,
1409,5.16,17,36.25,0.970573,-78.437531,,20.0,,
1410,1.6,23,36.28,0.970548,-116.671799,,20.0,,
1411,17.83,31,36.33,0.970525,-60.330612,,20.0,,
1412,1.87,21,36.37,0.970488,-100.360458,,20.0,,
1413,2.14,26,36.41,0.970453,-92.373444,,20.0,,
1414,0.82,19,36.44,0.970439,-93.757698,,20.0,,
1415,0.21,20,36.46,0.970448,-97.107414,,20.0,,
1416,3.09,23,36.5,0.970468,-91.320938,,20.0,,
1417,0.94,17,36.52,0.970469,-98.376343,,20.0,,
1418,1.24,19,36.54,0.970456,-97.13974,,20.0,,
1419,0.85,18,36.57,0.970393,-104.608948,,20.0,,
1420,2.48,18,36.59,0.970356,-88.456192,,20.0,,
1421,0.81,25,36.63,0.970333,-104.431221,,20.0,,
1422,-0.31,17,36.66,0.970311,-99.938637,,20.0,,
1423,13.71,30,36.7,0.970277,-76.512375,,20.0,,
1424,14.29,29,36.74,0.970224,-72.242996,,20.0,,
1425,2.44,24,36.77,0.970167,-101.025238,,20.0,,
1426,2.34,20,36.8,0.970113,-92.812576,,20.0,,
1427,1.32,19,36.83,0.970064,-95.298615,,20.0,,
1428,0.15,26,36.85,0.969983,-106.179779,,20.0,,
1429,-0.88,18,36.88,0.969862,-110.446297,,20.0,,
1430,3.62,17,36.9,0.969731,-91.343018,,20.0,,
1431,0.08,17,36.92,0.969553,-109.337029,,20.0,,
1432,2.56,18,36.94,0.969423,-87.846657,,20.0,,
1433,7.99,29,36.98,0.969336,-79.961098,,20.0,,
1434,3.13,20,37.01,0.96926,-91.589096,,20.0,,
1435,2.74,19,37.04,0.969152,-97.360695,,20.0,,
1436,5.44,17,37.06,0.969087,-75.237877,,20.0,,
1437,1.93,20,37.09,0.969063,-91.21904,,20.0,,
1438,2.57,18,37.11,0.969062,-89.037582,,20.0,,
1439,16.37,30,37.13,0.969093,-57.755238,,20.0,,
1440,-0.41,19,37.16,0.969184,-89.494766,,20.0,,
1441,-0.51,25,37.21,0.969305,-102.515671,,20.0,,
1442,2.48,21,37.24,0.969439,-90.263489,,20.0,,
1443,1.96,19,37.26,0.969569,-92.933548,,20.0,,
1444,0.41,22,37.29,0.969686,-103.110527,,20.0,,
1445,3.01,21,37.32,0.969843,-82.380836,,20.0,,
1446,2.45,21,37.35,0.969974,-99.381767,,20.0,,
1447,-0.16,13,37.37,0.970048,-103.133614,,20.0,,
1448,0.13,22,37.41,0.970103,-104.842262,,20.0,,
1449,2.06,18,37.43,0.970132,-95.534241,,20.0,,
1450,3.75,23,37.46,0.970178,-87.397438,,20.0,,
1451,1.51,20,37.48,0.970213,-93.943436,,20.0,,
1452,10.33,26,37.53,0.970205,-85.908653,,20.0,,
1453,14.66,29,37.57,0.970185,-69.439194,,20.0,,
1454,1.19,20,37.59,0.970159,-99.352242,,20.0,,
1455,3.37,18,37.61,0.970084,-97.977287,,20.0,,
1456,4.15,16,37.63,0.969973,-91.290894,,20.0,,
1457,0.37,17,37.65,0.969864,-99.073143,,20.0,,
1458,0.67,19,37.68,0.969702,-109.122787,,20.0,,
1459,0.42,19,37.71,0.96953,-103.006126,,20.0,,
1460,1.53,22,37.74,0.969373,-98.964134,,20.0,,
1461,14.57,28,37.79,0.969247,-63.350674,,20.0,,
1462,14.0,30,37.81,0.96915,-68.273582,,20.0,,
1463,1.89,23,37.85,0.969087,-92.64798,,20.0,,
1464,1.08,25,37.88,0.969101,-92.491898,,20.0,,
1465,1.72,18,37.9,0.969104,-98.036713,,20.0,,
1466,-0.29,20,37.93,0.969141,-97.318489,,20.0,,
1467,13.06,37,37.97,0.969174,-78.371254,,20.0,,
1468,12.24,28,38.01,0.96923,-69.542519,,20.0,,
1469,20.53,41,38.06,0.96926,-62.293789,,20.0,,
1470,2.43,18,38.08,0.96936,-78.482597,,20.0,,
1471,1.78,20,38.11,0.969452,-97.679298,,20.0,,
1472,16.91,23,38.14,0.969555,-44.530014,,20.0,,
1473,0.9,23,38.18,0.969584,-114.965302,,20.0,,
1474,0.32,19,38.2,0.969557,-109.285233,,20.0,,
1475,0.87,19,38.24,0.969598,-84.357971,,20.0,,
1476,-0.02,20,38.25,0.969609,-104.612015,,20.0,,
1477,2.21,21,38.28,0.969652,-89.791786,,20.0,,
1478,21.17,31,38.34,0.969702,-46.96825,,20.0,,
1479,2.31,24,38.35,0.969757,-96.779022,,20.0,,
1480,0.53,21,38.41,0.969782,-102.427956,,20.0,,
1481,0.09,24,38.45,0.969791,-109.169373,,20.0,,
1482,0.02,26,38.49,0.969784,-111.965302,,20.0,,
1483,-0.67,19,38.51,0.969795,-97.465477,,20.0,,
1484,-0.49,21,38.54,0.969781,-105.222099,,20.0,,
1485,2.59,18,38.57,0.969745,-93.436874,,20.0,,
1486,1.99,19,38.6,0.969726,-89.186966,,20.0,,
1487,0.55,19,38.62,0.969728,-92.608009,,20.0,,
1488,0.23,19,38.63,0.96965,-111.281715,,20.0,,
1489,1.0,21,38.67,0.969584,-98.988571,,20.0,,
1490,22.49,37,38.72,0.969535,-54.219902,,20.0,,
1491,2.35,19,38.74,0.969527,-87.080345,,20.0,,
1492,-0.45,17,38.77,0.969454,-111.597595,,20.0,,
1493,1.96,24,38.79,0.969382,-101.686775,,20.0,,
1494,16.8,34,38.84,0.969302,-68.06517,,20.0,,
1495,16.46,30,38.88,0.969235,-63.91481,,20.0,,
1496,0.25,18,38.9,0.969196,-92.220566,,20.0,,
1497,0.37,26,38.94,0.969159,-107.167755,,20.0,,
1498,1.1,23,38.97,0.969139,-98.357933,,20.0,,
1499,4.43,28,39.01,0.969115,-85.801926,,20.0,,
1500,1.54,26,39.04,0.969077,-98.006111,,20.0,,
1501,17.34,39,39.25,0.968998,-76.764503,,20.0,,
1502,-0.32,20,39.27,0.968916,-104.705399,,20.0,,
1503,0.9,21,39.29,0.968837,-99.119698,,20.0,,
1504,0.76,20,39.32,0.968747,-102.569778,,20.0,,
1505,-0.52,23,39.34,0.968651,-106.940887,,20.0,,
1506,0.11,25,39.39,0.96853,-111.747711,,20.0,,
1507,15.77,29,39.46,0.968378,-68.33448,,20.0,,
1508,-0.17,19,39.5,0.968214,-105.421074,,20.0,,
1509,0.2,21,39.53,0.968029,-107.944939,,20.0,,
1510,4.41,22,39.55,0.967864,-88.577873,,20.0,,
1511,3.63,18,39.58,0.967729,-84.571999,,20.0,,
1512,1.71,21,39.61,0.967599,-95.406548,,20.0,,
1513,1.16,25,39.63,0.967455,-109.124954,,20.0,,
1514,1.33,24,39.66,0.967312,-102.854431,,20.0,,
1515,4.35,17,39.69,0.967185,-81.777908,,20.0,,
1516,1.85,22,39.73,0.967084,-97.033005,,20.0,,
1517,3.21,17,39.75,0.966935,-96.884247,,20.0,,
1518,18.63,23,39.79,0.96682,-42.684555,,20.0,,
1519,1.38,25,39.81,0.966752,-89.122002,,20.0,,
1520,-1.27,21,39.85,0.966708,-102.462273,,20.0,,
1521,1.72,20,39.88,0.966677,-91.811333,,20.0,,
1522,0.23,16,39.91,0.96664,-96.697296,,20.0,,
1523,-0.24,20,39.92,0.966605,-101.939316,,20.0,,
1524,-0.06,22,39.94,0.966586,-103.063103,,20.0,,
1525,0.89,19,39.98,0.966507,-110.541527,,20.0,,
1526,1.05,25,40.02,0.966426,-106.334679,,20.0,,
1527,1.24,14,40.04,0.966339,-92.969376,,20.0,,
1528,0.09,22,40.06,0.966207,-114.488914,,20.0,,
1529,3.51,20,40.09,0.966067,-97.242989,,20.0,,
1530,0.61,20,40.13,0.965975,-93.918251,,20.0,,
1531,3.13,17,40.16,0.965895,-87.658607,,20.0,,
1532,3.51,34,40.2,0.965882,-85.190651,,20.0,,
1533,1.18,25,40.22,0.965897,-100.140869,,20.0,,
1534,1.45,15,40.24,0.965906,-91.204964,,20.0,,
1535,2.71,25,40.29,0.965924,-98.11631,,20.0,,
1536,1.35,24,40.34,0.965961,-98.382805,,20.0,,
1537,2.62,18,40.37,0.965942,-99.858025,,20.0,,
1538,2.05,21,40.4,0.965827,-109.777565,,20.0,,
1539,0.89,23,40.46,0.965672,-114.213593,,20.0,,
1540,-0.56,17,40.49,0.965577,-91.323593,,20.0,,
1541,18.6,28,40.53,0.965469,-61.971508,,20.0,,
1542,12.03,34,40.59,0.965388,-73.618324,,20.0,,
1543,15.7,36,40.65,0.965293,-74.891319,,20.0,,
1544,1.39,25,40.69,0.965256,-94.144417,,20.0,,
1545,18.59,34,40.74,0.965255,-53.527206,,20.0,,
1546,16.05,35,40.79,0.965239,-70.556297,,20.0,,
1547,1.77,20,40.82,0.965189,-103.164932,,20.0,,
1548,1.23,22,40.85,0.965128,-98.700806,,20.0,,
1549,2.41,20,40.87,0.965092,-89.759232,,20.0,,
1550,19.66,42,40.93,0.965064,-60.525223,,20.0,,
1551,16.54,29,40.96,0.965026,-63.461937,,20.0,,
1552,3.72,24,40.99,0.964972,-97.29081,,20.0,,
1553,0.29,25,41.03,0.964838,-115.739822,,20.0,,
1554,0.53,21,41.05,0.964661,-109.458946,,20.0,,
1555,15.44,29,41.1,0.964522,-63.214108,,20.0,,
1556,0.99,16,41.12,0.964437,-87.122742,,20.0,,
1557,2.6,21,41.14,0.964348,-99.271812,,20.0,,
1558,21.77,31,41.19,0.964264,-50.421844,,20.0,,
1559,18.98,34,41.23,0.964186,-58.179581,,20.0,,
1560,3.7,21,41.26,0.96409,-97.314896,,20.0,,
