episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
1083,72.05,51,71.34,0.961027,-4.518381,,38.741601,,
1084,111.23,68,71.41,0.960996,60.142998,,39.551421,,
1085,83.12,55,71.49,0.961014,18.839275,,39.745864,,
1086,159.07,110,71.66,0.96099,97.703484,,41.027959,,
1087,126.07,74,71.77,0.960895,73.624466,,42.031276,,
1088,68.78,47,71.84,0.960775,-24.438051,,41.757791,,
1089,80.66,60,71.93,0.960636,-15.350134,,41.592689,,
1090,73.26,49,71.99,0.960543,-9.638732,,41.442874,,
1091,60.91,45,72.06,0.96038,-39.994461,,41.010354,,
1092,102.27,73,72.2,0.960163,11.210083,,41.22044,,
1093,152.77,95,72.33,0.95981,83.162247,,42.430461,,
1094,96.62,61,72.47,0.959474,23.061749,,42.739508,,
1095,61.94,45,72.57,0.959192,-35.382771,,42.269643,,
1096,94.88,64,72.65,0.958903,11.235304,,42.446766,,
1097,110.14,74,72.75,0.95861,32.104454,,42.890095,,
1098,51.37,45,72.81,0.958439,-64.1082,,41.985167,,
1099,67.13,73,72.9,0.95831,-61.169682,,41.180734,,
1100,55.47,44,72.95,0.95821,-45.38208,,40.585288,,
1101,45.7,62,73.42,0.958103,-93.454781,,39.412105,,
1102,77.8,62,73.5,0.957977,-15.621771,,39.242172,,
1103,93.0,65,73.61,0.957913,24.734816,,39.508288,,
1104,101.68,65,73.75,0.957811,37.679768,,40.033288,,
1105,86.11,56,73.85,0.957739,12.697293,,40.176315,,
1106,138.25,81,73.97,0.957606,92.085663,,41.419035,,
1107,149.47,82,74.1,0.957544,112.95433,,42.803485,,
1108,81.24,54,74.18,0.957484,-1.982406,,42.780759,,
1109,42.24,38,74.26,0.957454,-81.944977,,41.711575,,
1110,100.69,69,74.38,0.957334,10.175404,,41.932269,,
1111,166.99,97,74.51,0.957316,130.461578,,43.509483,,
1112,81.43,54,74.57,0.957298,-3.763299,,43.462791,,
1113,139.82,79,74.7,0.957391,91.867203,,44.528166,,
1114,147.54,99,74.85,0.957552,69.299156,,45.336905,,
1115,116.91,137,75.12,0.957666,-23.818789,,45.063551,,
1116,91.84,73,75.25,0.957828,-10.344581,,44.872718,,
1117,49.6,61,75.35,0.957957,-105.136139,,43.551986,,
1118,102.62,82,75.52,0.958134,7.294127,,43.585795,,
1119,105.67,66,75.75,0.958329,31.67701,,43.957444,,
1120,174.88,152,76.1,0.958508,79.75985,,44.969629,,
1121,116.74,91,76.32,0.958671,16.526058,,45.179338,,
1122,55.09,41,76.4,0.958822,-60.419292,,44.405302,,
1123,139.75,89,76.57,0.959001,65.893974,,45.200988,,
1124,174.64,103,76.77,0.959182,102.863762,,46.490732,,
1125,101.53,74,76.9,0.959299,-0.586704,,46.528751,,
1126,103.68,76,77.03,0.959376,11.164175,,46.699078,,
1127,86.14,71,77.18,0.959523,-29.078922,,46.253843,,
1128,141.21,101,77.39,0.959661,48.426971,,46.86265,,
1129,96.75,81,77.56,0.959764,-23.543617,,46.584991,,
1130,65.74,77,77.65,0.959926,-82.514549,,45.468443,,
1131,96.71,70,77.73,0.96007,-3.666208,,45.421252,,
1132,134.98,82,77.84,0.960139,60.86948,,46.255406,,
1133,130.73,86,77.98,0.960167,46.614075,,46.88112,,
1134,158.19,107,78.16,0.960229,81.033371,,47.877667,,
1135,123.77,146,78.35,0.960287,-16.761518,,47.662042,,
1136,72.25,55,78.42,0.960348,-50.649288,,47.009289,,
1137,110.98,70,78.5,0.960431,24.256746,,47.291988,,
1138,80.64,54,78.56,0.96058,-15.970998,,47.014255,,
1139,31.22,45,78.64,0.96068,-143.297089,,45.228047,,
1140,120.74,97,78.73,0.960732,15.216525,,45.45893,,
1141,117.15,83,78.88,0.960806,25.674652,,45.757112,,
1142,127.49,73,79.0,0.960798,49.573277,,46.461433,,
1143,108.31,72,79.09,0.960771,17.304008,,46.70129,,
1144,183.18,128,79.28,0.960815,85.604782,,47.724112,,
1145,119.5,84,79.42,0.960741,5.898623,,47.914454,,
1146,102.01,72,79.5,0.96068,-5.825446,,47.834246,,
1147,152.59,99,79.72,0.960607,56.895355,,48.576629,,
1148,155.64,97,79.88,0.960496,63.96946,,49.441168,,
1149,180.41,120,80.07,0.960522,104.329849,,50.643869,,
1150,92.19,66,80.18,0.96052,-31.43746,,50.26761,,
1151,131.46,107,80.32,0.960553,14.079144,,50.412603,,
1152,102.17,79,80.43,0.960531,-31.559086,,50.06186,,
1153,51.63,44,80.48,0.960521,-95.458229,,48.840984,,
1154,148.13,105,80.62,0.960491,44.530312,,49.427671,,
1155,44.43,39,80.67,0.960464,-104.993774,,48.094678,,
1156,106.97,74,80.78,0.960427,5.647549,,48.180348,,
1157,103.08,78,80.89,0.960447,-1.793666,,48.103948,,
1158,42.2,37,80.96,0.960532,-99.266655,,46.770488,,
1159,110.14,76,81.08,0.960589,9.30093,,46.910338,,
1160,130.48,90,81.19,0.960679,31.817492,,47.2743,,
1161,26.88,29,81.25,0.960605,-145.757233,,45.580812,,
1162,139.48,105,81.4,0.960593,48.234695,,46.139716,,
1163,48.31,41,81.45,0.960602,-84.150963,,45.046715,,
1164,76.58,51,81.52,0.960602,-23.219498,,44.759564,,
1165,65.99,47,81.58,0.960585,-40.73196,,44.260189,,
1166,105.25,70,81.67,0.960565,16.203276,,44.469497,,
1167,92.95,72,81.78,0.960583,-8.63171,,44.325049,,
1168,100.02,63,81.86,0.960624,22.445215,,44.585615,,
1169,87.71,59,81.95,0.960671,-8.895787,,44.464502,,
1170,79.05,55,82.05,0.960678,-16.31843,,44.29246,,
1171,127.29,78,82.18,0.960605,48.645306,,44.989652,,
1172,118.57,80,82.31,0.960556,29.949209,,45.355053,,
1173,57.74,47,82.37,0.960511,-68.19249,,44.487163,,
1174,186.47,99,82.51,0.960422,135.671936,,46.26825,,
1175,34.04,35,82.59,0.96038,-110.819977,,44.818014,,
1176,66.93,47,82.65,0.960305,-40.135292,,44.345777,,
1177,69.89,54,82.71,0.960234,-40.831543,,43.828354,,
1178,97.41,58,82.79,0.960152,22.824816,,44.140204,,
1179,85.3,56,82.87,0.960078,-2.544983,,44.109471,,
1180,92.37,57,82.93,0.959959,11.280742,,44.30573,,
1181,74.31,84,83.07,0.959854,-66.665398,,43.452969,,
1182,85.69,57,83.16,0.959754,0.251936,,43.462714,,
1183,81.83,60,83.24,0.959586,-27.469931,,43.192157,,
1184,111.83,70,83.36,0.959432,38.179729,,43.67965,,
1185,121.82,72,83.46,0.95928,56.051815,,44.40583,,
1186,184.04,105,83.61,0.959134,129.813828,,46.069551,,
1187,105.99,72,83.71,0.958967,9.716682,,46.228673,,
1188,59.13,44,83.79,0.958849,-54.05162,,45.506008,,
1189,64.35,47,83.85,0.958816,-41.863384,,44.897936,,
1190,38.48,36,83.91,0.958814,-95.988045,,43.645021,,
1191,66.25,56,84.0,0.958852,-47.104866,,43.005255,,
1192,126.98,75,84.11,0.958842,65.045166,,43.874499,,
1193,119.57,73,84.23,0.958891,56.199833,,44.534685,,
1194,70.81,49,84.32,0.958928,-28.273802,,44.185768,,
1195,98.07,60,84.41,0.958885,16.610739,,44.474023,,
1196,88.95,63,84.5,0.958852,-7.412765,,44.37415,,
1197,92.95,59,84.57,0.95879,9.535466,,44.530017,,
1198,75.08,53,84.65,0.95869,-33.879642,,44.144046,,
1199,111.12,70,84.71,0.958536,32.047249,,44.615718,,
1200,42.59,38,84.79,0.958497,-81.523323,,43.477749,,
1201,72.06,55,85.2,0.958438,-24.585421,,43.188433,,
1202,115.98,72,85.39,0.958421,49.555145,,43.781754,,
1203,110.5,69,85.55,0.958386,38.839764,,44.295533,,
1204,78.01,52,85.63,0.958383,-11.806332,,44.11664,,
1205,76.15,50,85.76,0.958394,-10.670806,,43.966726,,
1206,89.56,64,85.88,0.958442,-6.427343,,43.84635,,
1207,60.99,49,86.0,0.958499,-53.811455,,43.146563,,
1208,79.74,58,86.13,0.958522,-21.476709,,42.90372,,
1209,141.38,83,86.26,0.958547,79.775253,,43.916702,,
1210,86.79,60,86.36,0.958559,-4.487875,,43.870383,,
1211,130.06,79,86.51,0.958584,64.377647,,44.67831,,
1212,63.88,46,86.57,0.958676,-37.041706,,44.137544,,
1213,122.23,70,86.65,0.958754,64.427475,,44.964589,,
1214,70.77,54,86.73,0.958769,-49.808475,,44.386546,,
1215,119.79,80,86.86,0.958798,28.948486,,44.737291,,
1216,83.56,61,86.94,0.958886,-13.787499,,44.497749,,
1217,82.51,55,87.1,0.958939,-12.783543,,44.360068,,
1218,84.9,55,87.23,0.959,1.564117,,44.365054,,
1219,81.3,53,87.33,0.959072,-5.995566,,44.273356,,
1220,103.89,71,87.44,0.959186,18.664589,,44.458354,,
1221,53.04,39,87.48,0.959265,-60.864784,,43.708541,,
1222,77.53,55,87.58,0.959349,-19.206026,,43.450482,,
1223,118.8,74,87.69,0.959435,45.202255,,44.017351,,
1224,135.36,76,87.8,0.959469,69.433235,,44.947104,,
1225,41.36,37,87.84,0.959469,-95.293777,,43.760285,,
1226,142.02,78,87.98,0.95946,86.322845,,44.869787,,
1227,81.33,62,88.1,0.959489,-27.10821,,44.487676,,
1228,62.28,45,88.14,0.959516,-45.508339,,43.904993,,
1229,75.81,56,88.24,0.959518,-34.435112,,43.488574,,
1230,102.28,64,88.34,0.959548,28.082148,,43.819422,,
1231,99.59,62,88.44,0.959604,23.521709,,44.08616,,
1232,78.58,51,88.49,0.959665,-10.637703,,43.93935,,
1233,78.51,60,88.59,0.959685,-17.062519,,43.758209,,
1234,82.76,55,88.69,0.959709,-8.177535,,43.648102,,
1235,48.28,42,88.75,0.95972,-75.801857,,42.694812,,
1236,115.48,68,88.84,0.959687,47.993885,,43.352278,,
1237,89.18,58,88.91,0.959679,9.812284,,43.454683,,
1238,132.91,81,89.02,0.959616,62.537098,,44.310164,,
1239,105.28,66,89.13,0.959572,32.815491,,44.717968,,
1240,96.86,72,89.23,0.959522,-8.164498,,44.625239,,
1241,127.58,80,89.34,0.95943,52.466492,,45.342805,,
1242,114.78,72,89.42,0.959372,31.828346,,45.721319,,
1243,95.98,58,89.5,0.959347,18.485699,,45.930112,,
1244,77.74,59,89.58,0.959254,-40.224419,,45.490626,,
1245,132.32,101,89.71,0.959169,31.396582,,45.891347,,
1246,69.42,49,89.78,0.959095,-41.540657,,45.362164,,
1247,85.31,61,89.86,0.959045,-15.215738,,45.14914,,
1248,130.34,80,89.98,0.958916,49.471363,,45.866986,,
1249,120.8,77,90.12,0.95883,44.101276,,46.39457,,
1250,74.95,64,90.21,0.958775,-43.937805,,45.811748,,
1251,88.13,60,90.29,0.958751,-11.692697,,45.637097,,
1252,96.08,69,90.4,0.958789,2.65762,,45.610952,,
1253,136.81,75,90.51,0.958788,74.104126,,46.59158,,
1254,85.01,58,90.61,0.958792,-12.694277,,46.423751,,
1255,118.3,77,90.83,0.958722,26.722733,,46.838264,,
1256,53.29,41,90.92,0.958636,-73.458183,,45.924815,,
1257,89.81,57,91.02,0.958547,0.22387,,45.939606,,
1258,110.93,77,91.16,0.958445,14.85983,,46.15141,,
1259,123.88,74,91.26,0.958428,56.686878,,46.794975,,
1260,87.51,58,91.33,0.958446,-7.075386,,46.671942,,
1261,44.11,38,91.39,0.958517,-89.233253,,45.480016,,
1262,134.68,85,91.53,0.958628,53.010708,,46.108683,,
1263,186.85,147,91.72,0.958797,83.754105,,47.105101,,
1264,76.62,63,91.81,0.958963,-48.996944,,46.465506,,
1265,113.9,75,91.91,0.959114,18.877544,,46.704907,,
1266,79.76,58,92.01,0.959247,-21.563246,,46.434773,,
1267,76.55,55,92.11,0.959386,-30.983479,,46.020686,,
1268,60.91,46,92.26,0.959593,-51.984554,,45.275782,,
1269,115.2,73,92.41,0.959826,41.876122,,45.76086,,
1270,176.68,93,92.61,0.960079,131.660706,,47.389725,,
1271,156.43,115,92.82,0.960293,54.718224,,48.100155,,
1272,36.05,34,92.87,0.960591,-105.757111,,46.644889,,
1273,87.7,59,92.95,0.960866,-13.75222,,46.461901,,
1274,156.26,93,93.12,0.96111,82.615616,,47.5185,,
1275,80.63,61,93.21,0.961316,-33.419682,,47.105031,,
1276,122.84,75,93.3,0.961504,39.103401,,47.601921,,
1277,105.16,62,93.37,0.961665,17.800747,,47.836874,,
1278,32.59,60,93.44,0.961778,-141.879395,,46.065557,,
1279,103.83,68,93.53,0.961876,11.546249,,46.212921,,
1280,103.41,85,93.64,0.961947,-8.498629,,46.124516,,
1281,116.1,88,93.76,0.961988,19.27129,,46.391347,,
1282,114.79,95,93.9,0.962024,-11.260142,,46.248192,,
1283,102.3,77,94.0,0.962044,-16.213322,,46.052886,,
1284,153.96,101,94.14,0.962121,77.326256,,46.974063,,
1285,97.71,74,94.26,0.962155,-13.417896,,46.839276,,
1286,127.53,104,94.41,0.96219,16.368792,,47.043047,,
1287,138.27,76,94.52,0.962298,76.155441,,47.926288,,
1288,180.55,115,94.71,0.96241,101.494171,,49.202483,,
1289,171.22,115,94.87,0.962591,76.19915,,50.088771,,
1290,161.72,95,95.02,0.962761,74.706772,,51.03083,,
1291,145.37,117,95.2,0.962941,15.475302,,51.200249,,
1292,191.04,137,95.43,0.963078,86.137703,,52.321824,,
1293,135.8,88,95.63,0.963214,37.17749,,52.782073,,
1294,113.21,88,95.84,0.963407,-12.993056,,52.542955,,
1295,69.68,50,95.95,0.96363,-60.444229,,51.725845,,
1296,164.2,96,96.16,0.963865,78.291298,,52.680287,,
1297,119.29,72,96.32,0.964081,13.143666,,52.842045,,
1298,157.49,128,96.57,0.964234,12.005483,,53.036781,,
1299,134.68,78,96.68,0.964453,41.576153,,53.48046,,
1300,100.76,72,96.8,0.964656,-30.408909,,53.086349,,
1301,134.74,94,97.25,0.964858,22.286886,,53.350279,,
1302,72.44,52,97.31,0.965048,-66.446671,,52.49793,,
1303,29.71,31,97.37,0.965196,-147.988434,,50.649335,,
1304,131.34,87,97.47,0.96524,20.76903,,51.006324,,
1305,68.1,48,97.57,0.96531,-56.693958,,50.253174,,
1306,152.01,111,97.79,0.965383,40.280048,,50.755684,,
1307,42.53,38,97.87,0.96546,-114.744011,,49.287895,,
1308,76.54,63,97.99,0.965446,-58.608746,,48.629436,,
1309,135.2,93,98.17,0.965421,44.657883,,49.207154,,
1310,157.83,110,98.41,0.965331,61.598595,,50.055199,,
1311,137.22,87,98.58,0.965242,33.576595,,50.485759,,
1312,58.59,51,98.66,0.965042,-100.950638,,49.334135,,
1313,131.53,74,98.75,0.964847,50.781876,,49.991583,,
1314,55.05,53,98.84,0.964575,-103.312027,,48.782319,,
1315,65.84,46,98.92,0.96432,-58.223522,,48.051739,,
1316,138.19,79,99.05,0.964116,59.530964,,48.779023,,
1317,43.83,39,99.14,0.963819,-114.496841,,47.444751,,
1318,136.21,113,99.32,0.963551,23.571039,,47.744074,,
1319,31.26,32,99.39,0.96329,-124.78978,,46.178736,,
1320,149.39,106,99.6,0.963056,61.67527,,46.957638,,
1321,112.7,71,99.83,0.962862,21.248322,,47.207788,,
1322,80.93,64,99.98,0.962649,-43.948891,,46.691751,,
1323,111.08,79,100.21,0.962551,16.235456,,46.799985,,
1324,118.72,76,100.42,0.962491,30.657663,,47.158715,,
1325,123.89,103,100.67,0.962447,13.97289,,47.325624,,
1326,79.3,66,100.83,0.962437,-46.333881,,46.707485,,
1327,171.42,109,101.04,0.962427,86.139374,,47.805733,,
1328,125.14,84,101.2,0.962444,25.564098,,48.10393,,
1329,126.43,80,101.37,0.962472,34.457359,,48.530379,,
1330,117.88,98,101.57,0.96242,-18.293362,,48.377043,,
1331,116.05,77,101.78,0.96234,6.713767,,48.498593,,
1332,82.2,72,101.96,0.962322,-49.187721,,47.819284,,
1333,182.84,126,102.37,0.962315,99.337013,,49.069748,,
1334,95.13,64,102.53,0.962305,-11.928993,,48.921632,,
1335,95.28,68,102.72,0.962255,-23.407351,,48.667822,,
1336,117.25,90,103.09,0.962221,11.687144,,48.804462,,
1337,137.82,86,103.3,0.962195,47.513802,,49.401632,,
1338,86.62,68,103.45,0.962183,-41.927628,,48.857664,,
1339,143.28,96,103.66,0.962104,49.471539,,49.55485,,
1340,82.84,63,103.81,0.962128,-37.612484,,48.979149,,
1341,165.17,97,104.04,0.962179,91.909142,,50.111508,,
1342,127.0,89,104.28,0.962292,21.082928,,50.307169,,
1343,101.32,61,104.43,0.962414,-0.340966,,50.283469,,
1344,173.59,150,104.85,0.962503,26.168806,,50.636998,,
1345,111.87,76,105.06,0.962601,7.966068,,50.715419,,
1346,38.11,36,105.16,0.962805,-113.849823,,49.15029,,
1347,158.14,116,105.41,0.962944,54.343235,,49.888906,,
1348,81.62,52,105.53,0.963074,-33.211834,,49.463845,,
1349,182.32,106,105.75,0.963137,93.12384,,50.706383,,
1350,66.13,47,105.84,0.963249,-59.855473,,49.889599,,
1351,90.7,83,106.04,0.963346,-42.328812,,49.3538,,
1352,94.98,68,106.21,0.96343,-20.864992,,49.092126,,
1353,118.48,79,106.37,0.963502,17.208828,,49.315425,,
1354,126.88,92,106.57,0.963574,21.08905,,49.575165,,
1355,74.67,57,106.71,0.963638,-49.63179,,48.943927,,
1356,146.11,101,106.93,0.963685,58.94099,,49.704008,,
1357,173.54,134,107.2,0.96374,74.655083,,50.637655,,
1358,137.13,77,107.38,0.963706,47.968685,,51.333087,,
1359,110.08,71,107.54,0.963708,6.580393,,51.381253,,
1360,107.22,82,107.73,0.96366,-5.302888,,51.364807,,
1361,119.27,129,108.03,0.963633,-37.575436,,50.871695,,
1362,105.04,71,108.19,0.963601,-2.861719,,50.843604,,
1363,202.84,114,108.42,0.963569,123.094017,,52.414793,,
1364,143.28,84,108.59,0.963503,43.780621,,53.010697,,
1365,135.97,90,108.77,0.963494,32.182533,,53.364924,,
1366,158.6,102,108.97,0.963446,55.910812,,54.116358,,
1367,103.49,79,109.15,0.963329,-38.128288,,53.707908,,
1368,106.32,79,109.31,0.963249,-27.550034,,53.33126,,
1369,125.51,87,109.46,0.963232,12.737953,,53.436167,,
1370,97.69,69,109.57,0.96317,-30.048138,,53.104547,,
1371,95.95,69,109.71,0.963076,-35.787045,,52.689065,,
1372,147.78,89,109.89,0.963014,53.401367,,53.343168,,
1373,92.47,73,110.02,0.963051,-41.754669,,52.713101,,
1374,103.41,70,110.18,0.963096,-15.798912,,52.500594,,
1375,30.58,32,110.25,0.963084,-148.861938,,50.664325,,
1376,212.73,119,110.49,0.963013,140.491272,,52.51213,,
1377,94.95,66,110.65,0.962921,-29.166019,,52.169497,,
1378,116.14,71,110.82,0.962898,21.608294,,52.377418,,
1379,114.72,87,111.02,0.962841,-4.049836,,52.366365,,
1380,140.83,97,111.24,0.962812,26.664265,,52.680843,,
1381,89.79,61,111.4,0.962794,-28.98831,,52.305578,,
1382,190.85,133,111.66,0.962758,70.72123,,53.225451,,
1383,57.25,42,111.75,0.962784,-82.272789,,52.119193,,
1384,30.94,32,111.81,0.962661,-153.909882,,50.324377,,
1385,199.06,140,112.07,0.962568,102.975548,,51.615944,,
1386,184.95,141,112.34,0.962529,83.15464,,52.620586,,
1387,158.59,121,112.58,0.962466,43.081161,,53.197002,,
1388,209.33,123,112.83,0.962451,127.390816,,54.768312,,
1389,201.02,144,113.1,0.962483,84.602333,,55.792861,,
1390,79.32,63,113.22,0.962539,-65.890488,,54.927274,,
1391,115.75,81,113.39,0.962615,-9.457584,,54.781485,,
1392,196.7,126,113.63,0.962688,88.476944,,55.901913,,
1393,98.0,75,113.82,0.962703,-55.899647,,55.249083,,
1394,113.8,79,113.98,0.962797,-11.064016,,55.020791,,
1395,84.95,77,114.15,0.962877,-71.695045,,54.116917,,
1396,69.58,52,114.25,0.962945,-72.917404,,53.193381,,
1397,100.18,81,114.4,0.962989,-42.788082,,52.668373,,
1398,181.77,112,114.57,0.963056,84.830284,,53.71719,,
1399,124.36,84,114.71,0.963162,4.203862,,53.71768,,
1400,87.53,56,114.83,0.963296,-34.101971,,53.242482,,
1401,69.87,67,115.52,0.963433,-77.783829,,52.237539,,
1402,135.47,114,115.72,0.963539,-5.589134,,52.186804,,
1403,73.78,63,115.85,0.963646,-62.376221,,51.382377,,
1404,172.76,136,116.14,0.963691,51.722469,,52.092874,,
1405,154.66,122,116.43,0.963741,44.419754,,52.647821,,
1406,146.22,96,116.69,0.963852,61.289673,,53.356372,,
1407,134.06,97,116.94,0.963933,24.674812,,53.688099,,
1408,184.34,113,117.25,0.964068,98.433243,,54.869794,,
1409,79.39,62,117.4,0.964196,-62.650753,,54.066578,,
1410,183.87,143,117.71,0.964324,68.150482,,54.918813,,
1411,99.03,89,117.92,0.96445,-49.240932,,54.281266,,
1412,166.81,91,118.16,0.96464,88.878021,,55.327131,,
1413,180.45,137,118.53,0.964806,55.258564,,56.034242,,
1414,138.83,106,118.87,0.964936,6.013031,,56.131114,,
1415,109.33,94,119.29,0.965018,-38.91777,,55.677616,,
1416,119.84,102,119.56,0.965069,-24.40288,,55.394879,,
1417,23.84,26,119.65,0.9651,-169.264984,,53.255129,,
1418,100.35,83,119.94,0.965182,-36.687946,,52.733384,,
1419,88.97,57,120.1,0.965292,-25.582682,,52.367818,,
1420,114.89,104,120.38,0.965376,-16.333164,,52.176469,,
1421,161.66,107,120.66,0.965547,51.441761,,52.725059,,
1422,91.2,59,120.88,0.965734,-24.948629,,52.370945,,
1423,181.65,114,121.17,0.965906,83.106422,,53.417241,,
1424,155.71,101,121.4,0.966052,49.317924,,54.050291,,
1425,62.92,60,121.55,0.96606,-105.77256,,52.84528,,
1426,222.56,159,121.85,0.966097,110.085075,,54.205866,,
1427,136.76,109,122.08,0.966191,8.473552,,54.245628,,
1428,184.39,128,122.31,0.966317,80.646332,,55.22371,,
1429,104.62,89,122.48,0.966449,-41.852478,,54.67298,,
1430,159.7,99,122.69,0.966531,43.241577,,55.261801,,
1431,138.15,103,122.9,0.966623,23.567394,,55.536771,,
1432,103.33,83,123.09,0.966701,-29.5597,,55.170258,,
1433,122.39,81,123.25,0.966736,-4.737322,,55.149836,,
1434,132.39,101,123.4,0.966752,11.608515,,55.315196,,
1435,106.23,75,123.53,0.966829,-24.545965,,54.935926,,
1436,90.03,60,123.65,0.966852,-46.058128,,54.403196,,
1437,121.34,89,123.87,0.966904,6.343567,,54.447847,,
1438,162.8,125,124.12,0.966932,40.140606,,54.979133,,
1439,75.41,51,124.23,0.96695,-63.408264,,54.182846,,
1440,45.02,42,124.32,0.967033,-114.547104,,52.660543,,
1441,153.07,105,124.53,0.967038,34.262989,,53.167783,,
1442,95.15,87,124.66,0.967048,-52.173592,,52.502626,,
1443,163.0,92,124.83,0.967033,70.34758,,53.418006,,
1444,141.41,97,125.04,0.967053,39.022869,,53.874429,,
1445,183.2,107,125.35,0.967039,83.348389,,54.96388,,
1446,163.57,142,125.63,0.96702,25.325748,,55.290583,,
1447,105.65,72,125.76,0.96697,-24.826349,,55.012739,,
1448,159.83,110,125.96,0.96689,46.802456,,55.643549,,
1449,156.64,92,126.12,0.966851,58.989857,,56.355327,,
1450,103.35,103,126.33,0.966777,-65.32798,,55.569042,,
1451,72.34,72,126.44,0.966681,-104.262299,,54.280688,,
1452,115.95,83,126.67,0.966562,-7.884971,,54.216429,,
1453,153.07,110,127.06,0.966427,48.662052,,54.863621,,
1454,100.74,69,127.22,0.96638,-25.362854,,54.459016,,
1455,144.1,78,127.39,0.966285,48.495491,,55.131286,,
1456,92.19,69,127.51,0.966205,-45.781872,,54.546368,,
1457,159.02,97,127.71,0.966182,56.147572,,55.203772,,
1458,128.19,76,127.86,0.966127,17.314909,,55.462766,,
1459,214.21,148,128.12,0.966023,83.441116,,56.580984,,
1460,156.08,102,128.29,0.965976,35.88736,,56.981776,,
1461,188.97,121,128.55,0.965883,63.713261,,57.844551,,
1462,155.26,107,128.7,0.965802,20.433743,,58.099907,,
1463,212.95,152,128.96,0.965747,68.877533,,58.952759,,
1464,148.34,128,129.2,0.965723,-18.270653,,58.691948,,
1465,114.12,97,129.36,0.965664,-52.820896,,58.063919,,
1466,176.02,135,129.59,0.96559,29.551624,,58.462168,,
1467,105.33,70,129.71,0.965538,-31.835243,,58.040953,,
1468,180.81,106,129.91,0.965508,72.885681,,58.94584,,
1469,194.84,128,130.16,0.965559,74.903351,,59.808536,,
1470,140.04,96,130.32,0.965606,1.687862,,59.829526,,
1471,233.87,166,130.59,0.965624,92.893898,,61.033811,,
1472,141.26,97,130.78,0.965618,-11.965878,,60.907372,,
1473,115.66,82,130.96,0.965615,-30.91041,,60.511906,,
1474,126.26,85,131.16,0.965653,-20.010136,,60.213974,,
1475,183.49,93,131.36,0.9657,87.035309,,61.301042,,
1476,112.09,96,131.63,0.965777,-50.843746,,60.618901,,
1477,116.58,88,131.84,0.965837,-37.175522,,60.158388,,
1478,162.35,111,132.04,0.965914,26.94426,,60.473926,,
1479,168.09,119,132.27,0.965879,-9.485939,,60.469233,,
1480,103.35,92,132.46,0.965815,-64.437088,,59.687765,,
1481,84.34,59,132.58,0.965767,-73.340225,,58.746878,,
1482,105.39,83,132.74,0.965734,-38.01915,,58.255429,,
1483,78.6,73,132.86,0.96575,-86.157181,,57.111923,,
1484,83.01,62,132.99,0.965745,-62.333984,,56.344732,,
1485,175.69,126,133.23,0.965746,44.03735,,56.896324,,
1486,88.99,71,133.38,0.965722,-67.830566,,56.062993,,
1487,93.73,63,133.5,0.965669,-39.805138,,55.593227,,
1488,176.53,100,133.66,0.965653,75.537712,,56.517232,,
1489,194.77,126,133.88,0.965695,93.116653,,57.635653,,
1490,90.57,58,133.98,0.965679,-51.848785,,57.039135,,
1491,214.01,159,134.24,0.965673,59.368217,,57.780942,,
1492,129.52,119,134.41,0.965707,-35.91927,,57.281674,,
1493,181.4,104,134.54,0.965732,85.55648,,58.369393,,
1494,106.18,74,134.7,0.965767,-35.38586,,57.908302,,
1495,203.49,128,134.94,0.965827,94.756256,,59.077236,,
1496,122.84,98,135.15,0.965884,-29.07242,,58.707431,,
1497,137.59,100,135.32,0.965938,-10.447536,,58.571565,,
1498,110.83,124,135.54,0.966026,-70.882294,,57.628749,,
1499,124.95,101,135.8,0.966063,-38.124123,,57.192722,,
1500,101.37,79,135.96,0.966176,-44.231216,,56.544611,,
1501,109.66,77,136.61,0.966246,-27.062424,,56.237646,,
1502,179.89,113,136.81,0.966332,65.624733,,57.04276,,
1503,143.35,122,136.99,0.966404,1.496256,,57.067724,,
1504,186.48,110,137.15,0.966428,67.486427,,57.967816,,
1505,183.77,119,137.36,0.96643,54.701599,,58.681654,,
1506,196.17,108,137.6,0.966451,87.812309,,59.772878,,
1507,103.66,67,137.76,0.966461,-37.912491,,59.300623,,
1508,57.9,51,137.96,0.966475,-126.736656,,57.691425,,
1509,164.68,104,138.3,0.966494,55.447227,,58.38561,,
1510,191.68,139,138.69,0.966484,54.057388,,59.102542,,
1511,160.27,110,138.95,0.966464,15.036236,,59.304436,,
1512,155.6,94,139.19,0.966411,24.417494,,59.653335,,
1513,177.6,110,139.51,0.966353,42.867973,,60.206223,,
1514,124.55,86,139.79,0.966302,-31.522722,,59.804486,,
1515,149.33,116,140.1,0.966186,-11.82948,,59.732707,,
1516,85.18,58,140.26,0.966021,-71.38195,,58.896753,,
1517,175.88,116,140.56,0.965905,34.038597,,59.291957,,
1518,142.09,102,140.77,0.965808,-1.155426,,59.26843,,
1519,164.72,117,140.97,0.965713,20.174267,,59.533445,,
1520,148.35,101,141.18,0.965635,7.655532,,59.62231,,
1521,139.24,137,141.4,0.965528,-32.72963,,59.247744,,
1522,153.82,94,141.57,0.965439,28.227587,,59.598096,,
1523,143.25,95,141.75,0.965441,5.81966,,59.578961,,
1524,177.63,109,142.01,0.965401,43.57679,,60.179216,,
1525,183.61,135,142.38,0.965369,28.676601,,60.536888,,
