episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
939,36.22,24,43.7,0.994216,2.795931,,22.126276,,
940,51.69,42,43.81,0.994184,-0.512213,,22.514574,,
941,40.9,35,43.91,0.994172,0.795561,,18.391409,,
942,43.92,28,43.99,0.994167,0.218577,,26.743162,,
943,34.55,23,44.07,0.994136,-1.260961,,21.874929,,
944,32.89,22,44.14,0.994103,-0.334129,,20.116405,,
945,40.07,36,44.24,0.994074,0.041888,,17.096067,,
946,40.88,34,44.34,0.99399,-2.810335,,18.60457,,
947,22.59,26,44.41,0.99396,2.247661,,12.134069,,
948,36.81,24,44.48,0.993885,-2.224501,,21.531479,,
949,40.47,35,44.58,0.993822,0.228944,,17.689804,,
950,52.94,42,44.71,0.993803,1.878785,,23.27836,,
951,48.59,40,44.84,0.993778,-0.496216,,21.004652,,
952,41.83,35,44.96,0.993726,-1.417351,,18.910711,,
953,44.08,36,45.1,0.993773,4.722093,,19.618576,,
954,14.8,26,45.19,0.993826,0.480535,,6.69274,,
955,44.42,38,45.36,0.993951,3.760544,,19.350164,,
956,39.63,35,45.48,0.994071,0.371503,,17.273056,,
957,45.51,38,45.6,0.994233,2.735604,,20.060904,,
958,35.45,29,45.69,0.994308,-3.481832,,21.553621,,
959,46.82,33,45.8,0.994282,-4.610434,,27.518476,,
960,38.22,29,45.89,0.994283,1.171797,,23.00523,,
961,29.3,36,46.01,0.994324,2.05401,,13.260261,,
962,38.89,30,46.11,0.99436,-0.009315,,23.5422,,
963,38.81,28,46.2,0.994445,2.582083,,23.188108,,
964,40.92,37,46.32,0.994496,-1.231105,,19.806818,,
965,44.94,37,46.43,0.994735,9.743262,,20.07983,,
966,71.77,48,46.56,0.994904,-2.222235,,35.571613,,
967,39.3,29,46.65,0.995017,-1.931585,,22.993938,,
968,48.1,40,46.76,0.995026,-4.636621,,21.116444,,
969,87.55,68,46.95,0.995072,1.914258,,38.625427,,
970,35.84,24,47.01,0.995171,2.908798,,22.143715,,
971,93.84,73,47.23,0.995258,0.137126,,33.19355,,
972,35.51,24,47.31,0.995333,-0.143666,,21.703133,,
973,52.2,43,47.43,0.995393,-0.406138,,24.322706,,
974,49.93,40,47.55,0.995413,-1.66488,,22.262089,,
975,40.31,35,47.66,0.995457,1.329359,,18.064411,,
976,39.37,35,47.77,0.995525,1.364714,,17.1329,,
977,33.93,23,47.84,0.995567,-0.959782,,21.350458,,
978,5.93,14,47.88,0.9956,-0.214911,,2.415992,,
979,44.46,37,48.0,0.995609,-1.205086,,19.505413,,
980,48.34,44,48.13,0.995614,-0.124044,,21.055527,,
981,43.93,38,48.25,0.995555,-3.266691,,18.962927,,
982,33.39,24,48.32,0.995453,-2.488527,,21.536043,,
983,43.13,28,48.39,0.995371,0.47169,,24.377384,,
984,39.89,30,48.47,0.995324,1.339985,,23.496466,,
985,66.25,52,48.61,0.995467,9.378649,,29.146259,,
986,46.67,38,48.72,0.995488,-5.352651,,20.558195,,
987,64.85,48,48.83,0.995488,-0.979296,,35.877361,,
988,44.39,38,48.94,0.995494,0.318052,,19.375608,,
989,60.37,47,49.08,0.995494,-0.296173,,25.164228,,
990,55.11,55,49.22,0.995485,-0.404092,,24.43858,,
991,49.32,42,49.33,0.995521,2.234349,,21.580168,,
992,46.16,39,49.44,0.995456,-5.030939,,20.170313,,
993,42.31,30,49.52,0.995413,0.803455,,24.063007,,
994,51.58,41,49.64,0.99541,1.792916,,22.943697,,
995,22.27,34,49.72,0.995367,-2.012811,,8.679618,,
996,44.92,37,49.8,0.995221,-5.549923,,19.75709,,
997,48.86,40,49.88,0.995064,-1.337391,,21.433199,,
998,11.93,33,49.95,0.994954,1.61153,,3.260853,,
999,45.43,31,50.02,0.994834,-1.128238,,25.434999,,
1000,58.28,46,50.12,0.994734,0.353284,,25.858549,,
1001,72.05,51,50.5,0.994663,0.997736,,36.405308,,
1002,59.87,47,50.59,0.994548,-2.721244,,26.113222,,
1003,54.73,40,50.7,0.994433,-0.613586,,28.903448,,
1004,36.39,24,50.77,0.99434,0.583581,,22.443321,,
1005,39.76,49,50.9,0.994278,1.167138,,18.245356,,
1006,32.85,38,51.0,0.994189,-1.820528,,15.036318,,
1007,52.95,42,51.1,0.99406,-2.407493,,23.625875,,
1008,31.26,21,51.14,0.993925,-1.003644,,20.424776,,
1009,44.17,36,51.22,0.993777,-1.406497,,19.628405,,
1010,47.56,38,51.33,0.99367,1.250581,,21.373692,,
1011,46.01,38,51.4,0.993559,-0.643666,,20.322332,,
1012,50.81,41,51.5,0.993453,-0.286207,,21.819088,,
1013,41.18,29,51.56,0.993349,-0.438462,,23.124483,,
1014,58.88,50,51.67,0.993245,-0.487844,,25.73937,,
1015,33.51,23,51.73,0.993084,-3.576066,,20.835493,,
1016,63.0,59,51.88,0.99288,-3.076416,,27.563557,,
1017,49.35,41,51.96,0.992594,-5.278322,,21.627275,,
1018,91.76,68,52.1,0.9923,-1.896687,,38.862175,,
1019,51.63,42,52.21,0.992149,5.799065,,22.83589,,
1020,47.81,39,52.31,0.992043,1.644864,,21.058023,,
1021,47.17,40,52.41,0.991936,-0.690231,,20.891483,,
1022,38.18,39,52.48,0.99177,-3.590816,,18.280132,,
1023,47.95,40,52.55,0.991553,-3.567535,,20.920086,,
1024,31.54,21,52.58,0.991348,-0.520133,,20.065445,,
1025,69.23,57,52.72,0.991109,-2.826284,,27.252792,,
1026,39.63,28,52.82,0.990867,-1.493382,,22.792933,,
1027,32.55,22,52.91,0.990646,-0.127549,,20.653221,,
1028,47.27,39,52.99,0.990452,0.180658,,20.671648,,
1029,43.14,44,53.09,0.990272,-0.267633,,18.948034,,
1030,63.03,49,53.21,0.990182,3.750949,,26.846256,,
1031,58.68,48,53.3,0.990082,-1.138622,,25.613897,,
1032,34.31,24,53.33,0.98996,-1.849807,,21.080835,,
1033,38.38,27,53.38,0.989677,-9.205512,,21.889732,,
1034,44.69,39,53.48,0.989374,-2.579592,,19.508305,,
1035,50.93,42,53.57,0.989129,1.51422,,24.220148,,
1036,34.93,24,53.64,0.988912,0.173753,,21.422729,,
1037,89.68,69,53.81,0.988652,-3.536247,,37.601902,,
1038,40.8,29,53.89,0.988356,-3.370811,,25.305925,,
1039,39.25,34,53.99,0.988107,0.956882,,17.437429,,
1040,33.05,26,54.06,0.987871,-0.645636,,20.924314,,
1041,35.43,25,54.14,0.987679,1.091322,,21.080589,,
1042,47.95,41,54.26,0.987488,-1.009823,,21.233793,,
1043,35.74,36,54.35,0.987341,1.317251,,16.671,,
1044,49.4,44,54.47,0.987259,2.686583,,22.151598,,
1045,34.42,36,54.58,0.987158,-1.464967,,15.92921,,
1046,42.02,36,54.67,0.987007,-3.232116,,19.460091,,
1047,36.32,27,54.75,0.986924,2.859738,,22.206141,,
1048,32.16,22,54.81,0.9869,2.713975,,20.860491,,
1049,57.21,53,54.95,0.986991,6.118186,,24.672152,,
1050,80.2,63,55.11,0.987038,-1.991756,,33.35128,,
1051,40.29,49,55.23,0.987035,-2.492687,,16.870308,,
1052,17.97,26,55.29,0.987038,0.340223,,8.402082,,
1053,22.64,26,55.36,0.987065,1.289756,,11.646029,,
1054,44.03,37,55.46,0.987116,1.502248,,19.84577,,
1055,38.52,29,55.53,0.987218,3.061259,,22.642029,,
1056,46.45,44,55.65,0.987364,3.014887,,20.525126,,
1057,49.91,56,55.83,0.987475,-1.195935,,22.056658,,
1058,42.21,36,55.94,0.987593,0.936288,,19.085506,,
1059,43.57,32,56.03,0.987643,-3.071858,,23.85836,,
1060,54.5,50,56.16,0.987797,5.992183,,23.525539,,
1061,31.24,22,56.23,0.987957,1.100053,,20.209015,,
1062,65.95,51,56.38,0.988166,3.607214,,28.518375,,
1063,35.88,33,56.46,0.988393,2.106358,,16.00647,,
1064,28.96,36,56.57,0.988568,-1.5808,,13.434525,,
1065,52.23,49,56.7,0.988669,-3.084063,,23.171597,,
1066,47.54,34,56.8,0.988739,-1.118714,,24.179331,,
1067,33.54,24,56.86,0.988818,0.894251,,20.355085,,
1068,31.4,22,56.92,0.988889,-0.042758,,20.043201,,
1069,33.34,24,56.99,0.988995,2.291463,,19.94179,,
1070,30.66,22,57.03,0.989076,-0.740668,,19.284567,,
1071,44.0,38,57.1,0.989086,-3.428053,,19.625042,,
1072,42.74,38,57.19,0.989165,3.80569,,24.460678,,
1073,31.47,22,57.24,0.989287,2.832153,,20.167282,,
1074,32.02,22,57.3,0.989433,1.993572,,20.709259,,
1075,48.77,34,57.39,0.989524,-2.295542,,25.708818,,
1076,34.12,23,57.43,0.989566,-2.114074,,22.129332,,
1077,31.49,22,57.47,0.989586,-0.997531,,19.896021,,
1078,34.78,24,57.52,0.989623,1.045096,,21.810659,,
1079,36.61,26,57.58,0.989708,2.891755,,20.974773,,
1080,45.41,36,57.65,0.989761,-1.347108,,25.115335,,
1081,31.13,22,57.7,0.989788,-1.093961,,20.354795,,
1082,29.77,26,57.75,0.989821,0.443811,,16.656992,,
1083,29.62,21,57.8,0.989864,0.64949,,19.710123,,
1084,56.42,45,57.87,0.989934,1.707331,,25.002693,,
1085,49.02,44,57.96,0.99001,0.734876,,22.953594,,
1086,57.78,51,58.05,0.990055,-1.311507,,27.545893,,
1087,32.89,23,58.1,0.990091,-0.278951,,20.738493,,
1088,42.94,31,58.17,0.990142,1.030266,,25.818108,,
1089,33.59,23,58.22,0.990161,-1.534777,,21.926184,,
1090,45.28,37,58.31,0.990212,1.819945,,21.430475,,
1091,31.38,22,58.37,0.990282,1.290561,,20.377705,,
1092,37.42,25,58.43,0.990265,-4.339702,,24.009605,,
1093,29.89,21,58.49,0.990155,-5.24949,,19.785149,,
1094,57.19,47,58.61,0.990015,-2.277858,,25.769566,,
1095,34.5,23,58.66,0.989895,0.314819,,21.918203,,
1096,52.88,44,58.76,0.989786,-0.061831,,25.186241,,
1097,50.64,40,58.85,0.989705,1.031375,,23.034182,,
1098,48.85,35,58.94,0.989556,-4.144624,,24.901657,,
1099,49.78,36,59.03,0.989517,5.278066,,25.902723,,
1100,53.09,40,59.13,0.989583,5.53544,,25.036396,,
1101,41.18,28,59.58,0.989725,4.600841,,24.532639,,
1102,38.75,28,59.67,0.989881,1.506609,,24.105551,,
1103,63.7,49,59.8,0.990078,3.150947,,29.183197,,
1104,38.07,25,59.87,0.990181,-4.160707,,24.01561,,
1105,56.51,45,59.99,0.990184,-4.968919,,26.44948,,
1106,37.51,25,60.06,0.990243,3.17849,,23.116646,,
1107,3.85,13,60.09,0.990302,0.300627,,1.411305,,
1108,42.36,28,60.16,0.990389,1.911578,,25.705381,,
1109,53.91,46,60.29,0.990477,0.593605,,25.03163,,
1110,39.56,26,60.37,0.990513,-2.475809,,23.804424,,
1111,29.57,32,60.43,0.990557,0.735952,,16.332954,,
1112,35.92,24,60.49,0.990609,0.634818,,22.716438,,
1113,50.3,41,60.59,0.990711,3.131853,,22.207899,,
1114,52.02,36,60.68,0.990716,-4.762411,,26.198784,,
1115,87.47,69,60.86,0.990735,0.744431,,37.695877,,
1116,40.74,27,60.93,0.990753,0.0848,,24.92202,,
1117,46.43,39,61.03,0.990732,-2.08684,,21.463383,,
1118,56.05,46,61.15,0.990771,3.160983,,22.80806,,
1119,91.94,67,61.34,0.99083,1.270004,,39.391685,,
1120,59.7,47,61.47,0.990873,-0.471195,,25.635529,,
1121,65.38,54,61.61,0.990983,3.966534,,26.008894,,
1122,51.79,41,61.71,0.991038,-2.411942,,23.812737,,
1123,33.51,38,61.82,0.991088,0.070477,,16.226139,,
1124,45.16,38,61.91,0.991132,-0.100497,,19.849554,,
1125,33.28,34,62.1,0.991155,-0.940138,,16.078318,,
1126,38.67,25,62.17,0.991169,-0.347493,,24.125156,,
1127,18.69,34,62.27,0.991181,-0.036848,,6.504337,,
1128,34.71,24,62.34,0.991267,4.258142,,21.331451,,
1129,50.57,41,62.45,0.991374,1.575286,,21.995752,,
1130,50.61,39,62.56,0.991535,3.578451,,23.454865,,
1131,55.49,49,62.69,0.991714,1.947087,,24.682903,,
1132,53.42,43,62.82,0.991916,2.288333,,23.713203,,
1133,38.22,28,62.91,0.99207,-1.508353,,23.591059,,
1134,34.16,23,62.98,0.992227,1.008331,,21.332159,,
1135,41.12,27,63.07,0.992372,0.201978,,24.761705,,
1136,37.82,26,63.15,0.992414,-4.96423,,22.478306,,
1137,58.27,42,63.28,0.992494,2.373074,,29.802456,,
1138,76.48,57,63.43,0.992617,2.828007,,36.351452,,
1139,35.26,24,63.48,0.992742,0.776995,,21.443811,,
1140,28.62,28,63.57,0.992877,1.220881,,16.915394,,
1141,49.61,41,63.7,0.992944,-3.044067,,22.218477,,
1142,36.57,31,63.78,0.993022,1.043574,,20.933973,,
1143,38.1,43,63.9,0.993103,0.558922,,18.907501,,
1144,60.27,51,64.03,0.993199,1.406133,,26.511499,,
1145,25.28,33,64.13,0.993289,0.14674,,11.341129,,
1146,60.18,44,64.25,0.9934,1.716527,,29.798616,,
1147,54.43,44,64.38,0.993451,-2.72755,,24.343071,,
1148,54.08,46,64.5,0.993579,4.648376,,25.1663,,
1149,73.81,58,64.65,0.993693,-0.063257,,33.816093,,
1150,42.93,28,64.71,0.993827,1.744141,,25.042202,,
1151,47.3,40,64.84,0.993918,-1.70407,,20.686247,,
1152,68.13,56,64.99,0.993925,-4.154106,,26.868992,,
1153,55.69,45,65.11,0.993786,-8.349508,,23.479956,,
1154,32.37,32,65.2,0.993649,-0.643593,,18.275751,,
1155,68.33,58,65.35,0.993571,2.469137,,33.295403,,
1156,22.92,25,65.41,0.993553,2.911965,,12.127184,,
1157,44.59,42,65.5,0.993556,1.132963,,22.542746,,
1158,61.95,58,65.65,0.993619,3.438151,,29.65176,,
1159,33.58,34,65.73,0.993651,-1.486832,,16.039812,,
1160,47.97,40,65.8,0.993649,-1.646739,,21.390203,,
1161,49.34,42,65.9,0.993647,-0.004836,,21.317904,,
1162,49.77,41,65.99,0.993573,-4.062933,,25.914217,,
1163,46.0,38,66.06,0.993431,-4.318387,,20.646544,,
1164,37.65,39,66.15,0.993319,0.940803,,18.544262,,
1165,43.23,40,66.23,0.993153,-3.668788,,22.335117,,
1166,18.55,33,66.29,0.993016,0.632668,,6.84592,,
1167,43.24,37,66.36,0.992847,-2.555496,,22.351233,,
1168,32.36,22,66.39,0.992684,-0.678404,,20.851629,,
1169,27.51,31,66.44,0.992513,-1.33127,,14.014429,,
1170,61.34,50,66.52,0.992222,-7.895485,,26.31831,,
1171,42.17,36,66.59,0.991995,2.015082,,19.142376,,
1172,25.87,39,66.67,0.991802,0.617413,,13.385777,,
1173,53.15,45,66.75,0.991645,0.957606,,23.986635,,
1174,41.45,40,66.8,0.991539,1.994519,,21.703732,,
1175,56.21,49,66.85,0.991472,1.624444,,26.276316,,
1176,34.79,35,66.9,0.991391,-1.15402,,18.08042,,
1177,67.16,42,66.97,0.991308,-0.624434,,36.67701,,
1178,56.15,48,67.05,0.991213,-1.11764,,25.973166,,
1179,84.74,60,67.17,0.99105,-4.502887,,38.012989,,
1180,47.17,42,67.23,0.990826,-4.443148,,23.144697,,
1181,48.74,43,67.3,0.990672,2.756667,,23.794115,,
1182,36.72,41,67.37,0.990526,-0.426623,,17.72921,,
1183,29.71,32,67.45,0.990406,0.611646,,14.71523,,
1184,62.2,53,67.54,0.990328,1.722588,,23.856958,,
1185,67.49,52,67.63,0.990213,-2.594179,,30.812235,,
1186,19.53,25,67.68,0.990087,-1.31267,,9.655854,,
1187,12.08,25,67.72,0.989968,-0.333814,,4.240736,,
1188,64.17,50,67.8,0.989861,0.036891,,30.470676,,
1189,53.04,44,67.87,0.989769,0.267779,,26.950745,,
1190,56.34,47,67.95,0.989731,2.517832,,23.950136,,
1191,66.22,56,68.02,0.989645,-2.958984,,31.393909,,
1192,27.91,31,68.07,0.9895,-3.868337,,13.647521,,
1193,79.04,57,68.18,0.989249,-7.055815,,35.536579,,
1194,46.92,41,68.32,0.989069,2.644662,,24.290545,,
1195,19.16,37,68.36,0.988912,0.284254,,6.789677,,
1196,25.13,33,68.43,0.988776,0.303598,,12.89016,,
1197,25.82,28,68.47,0.988664,0.591285,,12.691275,,
1198,49.24,41,68.55,0.988592,1.648537,,26.032286,,
1199,52.9,45,68.61,0.988565,2.184057,,24.426109,,
1200,54.53,50,68.68,0.988554,0.726615,,25.66349,,
1201,25.51,29,68.94,0.988578,1.954432,,13.139326,,
1202,36.21,35,69.01,0.988622,1.295796,,16.515676,,
1203,63.93,51,69.09,0.98869,1.64046,,30.297449,,
1204,48.8,43,69.16,0.988788,2.123237,,23.401068,,
1205,42.39,40,69.24,0.988934,3.400635,,20.843143,,
1206,19.68,25,69.28,0.989062,-0.27651,,9.80685,,
1207,47.68,42,69.37,0.989213,2.154748,,21.40535,,
1208,66.18,53,69.44,0.989299,-2.921826,,27.931778,,
1209,43.34,40,69.51,0.989378,0.043011,,20.676111,,
1210,54.74,47,69.57,0.989414,-1.983961,,25.905325,,
1211,42.5,39,69.65,0.989449,0.175419,,20.49555,,
1212,40.27,36,69.71,0.98953,2.776827,,18.995039,,
1213,56.63,47,69.78,0.989552,-2.921063,,25.238977,,
1214,21.09,30,69.84,0.989589,0.9561,,11.841434,,
1215,60.78,48,69.9,0.989641,1.133831,,28.180201,,
1216,56.68,47,69.99,0.989739,2.92193,,24.868587,,
1217,28.91,34,70.05,0.989816,-0.674345,,15.134089,,
1218,68.59,50,70.13,0.989816,-4.037938,,34.179409,,
1219,46.03,42,70.2,0.989792,-1.357812,,22.145395,,
1220,47.35,43,70.28,0.989848,4.463641,,21.106386,,
1221,21.28,26,70.33,0.98988,-1.009787,,10.27916,,
1222,19.57,25,70.38,0.98994,1.799477,,9.637522,,
1223,32.59,33,70.43,0.989977,-0.972108,,15.075326,,
1224,58.67,47,70.51,0.990018,0.366905,,30.189634,,
1225,57.69,49,70.58,0.990032,-1.29452,,24.58312,,
1226,57.77,47,70.67,0.990041,-0.208992,,28.902315,,
1227,44.63,38,70.74,0.989981,-3.957646,,20.653198,,
1228,54.09,45,70.87,0.989965,2.212452,,26.564333,,
1229,47.8,42,70.98,0.990003,3.070079,,22.042263,,
1230,48.17,45,71.11,0.990008,-1.740568,,21.300077,,
1231,55.62,44,71.22,0.990015,0.224888,,25.353676,,
1232,50.1,43,71.35,0.990004,-1.045243,,21.955956,,
1233,55.05,45,71.47,0.989914,-4.605308,,27.780582,,
1234,37.26,35,71.58,0.989839,0.437297,,15.925133,,
1235,25.03,28,71.68,0.989758,-0.79019,,12.323425,,
1236,45.88,41,71.84,0.98969,0.245085,,20.899191,,
1237,34.37,35,71.95,0.989599,-1.703704,,17.109375,,
1238,50.36,42,72.08,0.989486,-1.75686,,25.141357,,
1239,32.07,32,72.17,0.98934,-2.473344,,15.458375,,
1240,20.59,25,72.25,0.98921,0.044285,,10.442239,,
1241,63.71,49,72.38,0.989134,2.315858,,31.372013,,
1242,46.89,42,72.47,0.989129,3.65772,,20.83799,,
1243,26.84,31,72.55,0.989108,-0.982253,,12.941619,,
1244,48.5,44,72.65,0.989116,1.565049,,21.526527,,
1245,24.99,29,72.75,0.989127,0.196496,,12.096308,,
1246,48.42,43,72.89,0.989125,-0.743728,,21.64192,,
1247,50.7,45,73.04,0.989112,-0.637701,,22.627314,,
1248,65.35,51,73.2,0.989125,1.395759,,33.573242,,
1249,49.45,44,73.34,0.989077,-3.402756,,22.925764,,
1250,48.54,43,73.47,0.98906,1.517244,,22.173815,,
1251,39.85,38,73.59,0.989052,0.343873,,18.530552,,
1252,59.77,51,73.75,0.989095,2.834117,,25.697577,,
1253,13.45,20,73.82,0.989148,0.799904,,6.624701,,
1254,29.22,30,73.91,0.989213,1.039627,,14.834948,,
1255,69.1,53,74.06,0.989337,3.865129,,34.528183,,
1256,45.97,42,74.19,0.989469,1.08515,,21.011641,,
1257,72.23,58,74.35,0.989549,-2.132841,,34.555,,
1258,51.37,44,74.46,0.989639,0.994848,,24.386141,,
1259,68.75,56,74.61,0.989824,6.014126,,30.055342,,
1260,38.08,41,74.69,0.990036,2.653692,,19.071079,,
1261,41.68,47,74.8,0.99028,3.10035,,20.317892,,
1262,50.52,46,74.89,0.990486,-0.85751,,24.08106,,
1263,32.06,32,74.96,0.990687,0.822524,,15.709242,,
1264,56.47,46,75.06,0.990807,-3.419692,,28.545019,,
1265,65.25,59,75.17,0.990873,-2.416001,,28.755793,,
1266,73.33,55,75.29,0.990911,-1.223902,,35.698524,,
1267,72.54,54,75.41,0.990917,-1.666898,,35.88311,,
1268,29.61,31,75.48,0.990917,-0.302035,,13.124135,,
1269,23.04,30,75.55,0.99091,-0.418922,,10.062894,,
1270,50.22,43,75.62,0.990866,-2.219586,,25.698452,,
1271,21.05,30,75.7,0.990751,-4.338998,,8.561196,,
1272,53.82,47,75.8,0.990645,-0.09248,,23.39596,,
1273,70.93,50,75.93,0.990556,0.405368,,35.67651,,
1274,63.91,55,76.06,0.990474,-0.231974,,28.223715,,
1275,49.98,44,76.17,0.99033,-3.989821,,22.115437,,
1276,49.8,58,76.29,0.990185,-0.878925,,23.509352,,
1277,39.76,29,76.37,0.990076,1.289895,,21.998856,,
1278,43.79,39,76.45,0.989982,0.162175,,22.236038,,
1279,25.83,27,76.51,0.989916,1.12325,,14.242841,,
1280,28.28,25,76.56,0.989828,-1.689557,,15.725624,,
1281,30.18,27,76.62,0.989723,-1.451414,,16.892765,,
1282,38.44,37,76.69,0.989586,-2.402729,,16.869076,,
1283,61.46,50,76.79,0.989315,-8.581158,,28.773094,,
1284,27.44,29,76.85,0.989084,0.758311,,13.630945,,
1285,64.38,52,76.95,0.988915,2.244105,,31.574055,,
1286,16.24,28,76.99,0.988756,-0.368348,,7.728146,,
1287,63.62,52,77.07,0.988587,-1.595225,,28.779499,,
1288,8.2,24,77.11,0.988439,0.322725,,2.223935,,
1289,42.17,39,77.18,0.988373,3.774816,,19.846079,,
1290,32.68,36,77.24,0.988336,1.345721,,15.960961,,
1291,9.49,29,77.3,0.988276,-1.526669,,2.016098,,
1292,28.24,43,77.39,0.988216,-0.310374,,13.820271,,
1293,53.82,45,77.5,0.988212,2.857571,,25.943441,,
1294,70.56,54,77.58,0.988169,-2.302055,,32.754375,,
1295,51.33,43,77.66,0.988185,3.156345,,25.242292,,
1296,42.96,39,77.74,0.988217,1.062333,,20.585131,,
1297,79.15,63,77.86,0.988166,-4.644085,,34.610249,,
1298,52.27,44,77.94,0.988106,-0.782044,,24.348644,,
1299,51.67,45,78.02,0.98804,-0.730063,,24.155737,,
1300,59.89,52,78.11,0.987986,0.407855,,25.889894,,
1301,41.7,42,78.46,0.987915,-1.357762,,23.009083,,
1302,76.66,58,78.55,0.987836,-0.864099,,35.195007,,
1303,27.57,46,78.66,0.987771,0.384299,,12.877669,,
1304,16.67,25,78.73,0.987689,-1.386482,,7.657711,,
1305,70.3,55,78.86,0.987686,4.067148,,30.930344,,
1306,59.55,49,78.97,0.987582,-5.836869,,26.32991,,
1307,25.9,29,79.04,0.987449,-2.20638,,13.709195,,
1308,72.04,54,79.14,0.987343,0.746153,,33.742523,,
1309,24.83,24,79.21,0.987174,-4.140646,,14.003488,,
1310,76.83,67,79.35,0.987078,3.264827,,32.05357,,
1311,19.66,27,79.38,0.98697,-1.308576,,10.003156,,
1312,41.78,38,79.44,0.986789,-4.814291,,18.777718,,
1313,35.6,33,79.5,0.986634,0.491679,,19.863119,,
1314,93.4,66,79.63,0.986527,1.845905,,42.654831,,
1315,77.26,54,79.75,0.986445,0.838154,,37.579048,,
1316,52.72,47,79.87,0.986345,-1.5169,,23.652126,,
1317,48.21,40,79.97,0.986224,-1.732945,,25.591715,,
1318,57.73,38,80.07,0.986138,1.345186,,31.599468,,
1319,43.13,39,80.17,0.986076,0.839308,,21.315025,,
1320,47.37,40,80.28,0.985997,-1.330977,,21.062469,,
1321,45.08,40,80.38,0.985946,1.159511,,22.152506,,
1322,53.75,48,80.49,0.985928,1.651976,,28.83943,,
1323,55.01,45,80.76,0.986018,6.115898,,25.888126,,
1324,36.45,35,80.91,0.986137,2.132703,,17.58758,,
1325,50.66,48,81.08,0.986231,-0.763366,,23.915962,,
1326,12.12,25,81.16,0.986343,1.579834,,4.020028,,
1327,22.35,30,81.26,0.986505,3.52613,,11.667837,,
1328,25.87,30,81.35,0.986679,1.670958,,12.631349,,
1329,64.95,50,81.51,0.986779,-3.290283,,32.182098,,
1330,30.31,30,81.62,0.986896,1.634316,,16.110579,,
1331,51.3,45,81.73,0.987062,3.468398,,23.250795,,
1332,67.94,50,81.85,0.987203,-0.418982,,34.34901,,
1333,39.13,37,81.94,0.987398,3.92477,,18.076117,,
1334,39.93,36,82.03,0.98754,-1.911904,,17.861778,,
1335,54.81,47,82.16,0.987639,-1.715625,,24.732925,,
1336,32.0,33,82.25,0.987703,-1.524816,,15.66053,,
1337,37.98,36,82.35,0.98775,-0.576069,,16.500404,,
1338,39.78,39,82.45,0.987773,-1.117816,,16.778769,,
1339,41.17,38,82.57,0.987799,0.274603,,18.594051,,
1340,60.46,50,82.71,0.987831,0.5336,,27.460217,,
1341,88.0,64,82.88,0.987788,-4.197137,,38.070671,,
1342,45.17,42,82.99,0.987802,3.003646,,20.320959,,
1343,59.68,51,83.12,0.987819,0.31471,,25.353001,,
1344,63.21,51,83.26,0.98786,1.427829,,28.976654,,
1345,80.25,58,83.42,0.987821,-4.302441,,36.458561,,
1346,65.57,53,83.52,0.987771,-0.972919,,28.120909,,
1347,47.26,43,83.6,0.987715,-0.576947,,22.212416,,
1348,53.86,47,83.7,0.987676,0.593716,,23.200611,,
1349,42.07,37,83.76,0.987643,0.077369,,19.37229,,
1350,77.15,59,83.85,0.987588,-1.550891,,32.590538,,
1351,68.2,54,83.92,0.987551,0.766924,,32.872032,,
1352,50.88,45,83.99,0.987502,-0.915864,,25.503979,,
1353,47.75,42,84.05,0.987432,-1.468301,,23.147243,,
1354,40.57,37,84.1,0.987369,-0.02323,,19.936491,,
1355,54.34,48,84.17,0.98733,1.071647,,23.088564,,
1356,47.28,44,84.23,0.987275,-1.116201,,21.844549,,
1357,47.6,43,84.32,0.987281,3.212145,,20.14784,,
1358,52.27,47,84.42,0.987286,-0.071214,,23.188807,,
1359,49.73,45,84.52,0.987302,0.676516,,22.822201,,
1360,51.8,45,84.59,0.987298,-1.072308,,24.101248,,
1361,37.11,35,84.67,0.987314,1.064421,,18.459436,,
1362,44.18,42,84.72,0.987311,-0.905856,,19.648352,,
1363,52.16,45,84.81,0.987275,-1.9803,,24.046957,,
1364,47.76,41,84.89,0.987202,-2.429659,,23.825836,,
1365,50.45,44,84.97,0.98713,-0.323086,,22.82056,,
1366,51.6,45,85.03,0.98701,-3.240891,,23.158831,,
1367,47.77,43,85.1,0.986899,-0.242599,,21.14126,,
1368,54.51,46,85.16,0.986885,5.096736,,23.711899,,
1369,52.63,43,85.25,0.986874,0.032837,,24.639572,,
1370,49.82,44,85.34,0.986934,4.150011,,21.76396,,
1371,75.47,60,85.44,0.986907,-4.813616,,31.116495,,
1372,51.24,42,85.53,0.986837,-2.687055,,24.200106,,
1373,46.42,42,85.61,0.986808,2.050902,,22.292019,,
1374,52.23,43,85.66,0.986763,-1.155192,,26.35383,,
1375,54.96,47,85.72,0.986685,-2.217697,,24.204662,,
1376,42.33,40,85.79,0.986607,-0.386668,,18.630543,,
1377,45.79,42,85.85,0.986502,-2.050608,,19.880951,,
1378,53.61,48,85.92,0.986316,-5.404936,,22.817923,,
1379,45.53,41,85.99,0.986212,3.668559,,22.856276,,
1380,41.44,30,86.04,0.986126,0.516958,,22.922817,,
1381,42.08,39,86.11,0.986091,2.525132,,18.519165,,
1382,20.54,22,86.14,0.986053,-0.301619,,10.743993,,
