episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
1419,81.45,63,120.29,0.967505,27.359781,72.652016,,28.540968,
1420,62.86,43,120.36,0.967434,-16.228529,37.393154,,38.329456,
1421,53.02,49,120.44,0.967282,-38.952374,94.782097,,32.357109,
1422,79.61,49,120.53,0.967177,24.518908,107.87542,,37.503044,
1423,62.9,44,120.6,0.967092,-15.502451,35.357632,,37.434982,
1424,72.23,49,120.68,0.966987,14.995159,63.799023,,35.185398,
1425,84.7,64,120.79,0.966897,37.311024,115.947792,,28.636799,
1426,53.35,47,120.88,0.966858,-27.945555,74.826263,,32.475574,
1427,59.77,49,120.98,0.966831,-16.754408,28.12768,,32.928192,
1428,63.09,51,121.07,0.966828,-8.499498,40.961784,,34.68494,
1429,89.66,68,121.21,0.966801,47.4436,187.970383,,26.871414,
1430,76.54,49,121.32,0.966804,22.123022,84.799622,,36.578918,
1431,55.87,44,121.4,0.9668,-34.9361,88.876823,,36.050022,
1432,22.96,32,121.47,0.966716,-122.260765,827.326416,,37.39476,
1433,58.57,41,121.56,0.966613,-32.897575,108.32048,,39.795322,
1434,103.24,80,121.73,0.966531,75.450394,414.005219,,24.544868,
1435,73.37,56,121.84,0.966435,11.61856,45.299232,,30.447369,
1436,83.85,53,121.96,0.966354,36.479034,138.363113,,34.523609,
1437,52.34,44,122.06,0.966327,-36.602859,107.467384,,35.693455,
1438,83.92,63,122.2,0.96628,34.434441,114.323326,,28.269323,
1439,84.87,52,122.32,0.966232,38.66296,161.522461,,35.455341,
1440,75.28,61,122.46,0.966203,23.870474,45.515995,,27.894049,
1441,58.37,41,122.55,0.96619,-29.886776,81.792923,,39.551495,
1442,76.46,59,122.65,0.966221,23.92432,48.503963,,29.339314,
1443,57.23,41,122.72,0.96628,-33.314911,105.354454,,39.467529,
1444,81.44,63,122.84,0.966294,28.568079,77.736778,,28.865799,
1445,49.1,39,122.92,0.966285,-53.697205,175.974854,,38.588352,
1446,58.61,41,123.0,0.966319,-24.465969,82.429672,,38.268574,
1447,84.02,65,123.14,0.966367,35.860283,110.063217,,28.029551,
1448,82.22,62,123.26,0.966382,35.345615,107.041901,,27.79043,
1449,64.95,48,123.34,0.966409,-5.338062,15.671332,,35.501797,
1450,56.89,46,123.42,0.966447,-26.245937,65.035545,,34.465122,
1451,49.29,40,123.48,0.966532,-47.76656,165.746231,,38.002594,
1452,80.79,63,123.61,0.966565,28.915911,82.018829,,28.223763,
1453,51.6,48,123.72,0.966592,-29.951935,78.380402,,30.522783,
1454,55.88,51,123.84,0.966592,-24.813433,68.577591,,28.812944,
1455,68.41,56,123.96,0.966573,0.59719,25.111044,,29.962973,
1456,57.45,40,124.05,0.966594,-32.073906,102.208252,,39.363575,
1457,23.25,30,124.12,0.96659,-111.849007,747.647583,,36.188698,
1458,101.3,77,124.3,0.966547,60.420025,345.522247,,24.56028,
1459,53.24,39,124.38,0.966554,-41.416656,133.783722,,39.861492,
1460,78.66,62,124.52,0.966546,31.368996,94.891182,,26.832918,
1461,55.27,40,124.62,0.966604,-32.877449,101.856064,,39.314548,
1462,88.61,58,124.76,0.966634,53.408539,228.331573,,31.714211,
1463,57.63,41,124.84,0.966667,-25.983509,64.973419,,38.125721,
1464,52.93,39,124.92,0.96664,-43.469036,116.206841,,38.901169,
1465,53.38,39,125.01,0.966565,-42.742809,111.867165,,38.872253,
1466,66.76,46,125.14,0.966485,-3.044397,31.042261,,36.643902,
1467,88.2,69,125.32,0.96645,48.81395,186.56134,,25.744791,
1468,61.57,44,125.56,0.966359,-20.755915,47.432987,,37.266663,
1469,78.91,50,125.71,0.966246,28.980568,118.547577,,35.302258,
1470,86.96,66,125.9,0.966159,43.220566,164.687698,,26.832531,
1471,58.9,41,126.03,0.966066,-26.510015,73.039993,,38.42186,
1472,52.49,39,126.17,0.96601,-39.0951,116.194122,,38.789333,
1473,60.74,43,126.3,0.965911,-21.128523,72.043869,,36.007969,
1474,58.19,46,126.44,0.9658,-20.368443,54.558334,,32.76622,
1475,80.39,63,126.67,0.965683,36.692417,114.665146,,26.242641,
1476,97.0,70,126.88,0.965544,68.220116,387.375183,,24.160915,
1477,22.98,28,126.99,0.965319,-108.9562,648.022827,,34.772545,
1478,54.93,45,127.14,0.965095,-24.791399,55.044823,,32.519524,
1479,52.18,39,127.24,0.964855,-42.917412,116.579086,,38.698933,
1480,48.59,37,127.33,0.964589,-53.668541,165.110504,,38.838024,
1481,57.96,41,127.46,0.964356,-21.920547,49.223408,,37.262798,
1482,75.58,49,127.59,0.964132,27.076572,78.921448,,33.891582,
1483,83.06,65,127.78,0.963955,41.65757,125.711678,,26.788311,
1484,90.65,65,127.98,0.963746,50.578892,273.227722,,26.30324,
1485,52.94,39,128.09,0.963554,-36.299622,94.347885,,37.971504,
1486,47.59,36,128.18,0.96329,-58.023453,183.521713,,38.833748,
1487,46.2,36,128.27,0.963035,-55.364651,185.795578,,38.36105,
1488,52.06,38,128.37,0.962775,-39.875542,125.740158,,37.281563,
1489,61.83,43,128.48,0.962537,-8.371956,34.572979,,35.532871,
1490,71.23,57,128.65,0.962327,13.064282,44.726032,,28.988432,
1491,56.47,41,128.88,0.962162,-21.078863,52.090702,,36.73695,
1492,51.29,38,129.0,0.962009,-33.189659,76.01593,,36.269192,
1493,52.59,39,129.11,0.961823,-34.379768,76.097519,,36.400192,
1494,53.14,50,129.22,0.961665,-16.370132,39.907055,,27.717014,
1495,55.59,40,129.31,0.961502,-22.576445,50.459068,,35.661659,
1496,56.67,41,129.38,0.96135,-17.453753,51.248131,,34.567108,
1497,48.79,37,129.45,0.961186,-37.073116,90.942619,,35.381905,
1498,55.2,44,129.55,0.960999,-20.773806,43.539047,,32.321018,
1499,76.57,60,129.66,0.960777,27.498411,111.162247,,26.758547,
1500,67.11,45,129.75,0.960562,10.681002,53.379448,,34.269764,
1501,24.5,27,130.2,0.960409,-91.89312,547.616943,,35.103004,
1502,52.47,39,130.27,0.960249,-23.019947,50.137844,,34.433487,
1503,52.42,39,130.37,0.960126,-21.116093,49.249619,,34.322803,
1504,55.67,40,130.47,0.960025,-13.118335,33.746441,,33.741127,
1505,40.23,28,130.55,0.959942,-33.398293,109.938797,,31.619938,
1506,71.46,48,130.69,0.959884,28.30471,97.026726,,31.666502,
1507,47.47,37,130.77,0.959839,-34.023914,84.738121,,34.276539,
1508,56.82,40,130.85,0.959838,-9.26498,46.05592,,34.289497,
1509,84.24,66,130.98,0.959889,55.330196,227.562561,,24.47193,
1510,60.46,44,131.05,0.95998,7.510695,65.081818,,31.338678,
1511,54.68,40,131.13,0.960077,-10.4583,26.979923,,32.946987,
1512,45.55,36,131.19,0.960144,-41.03706,116.775055,,34.944729,
1513,51.54,39,131.27,0.96023,-20.493853,43.30415,,33.507038,
1514,44.98,36,131.34,0.960292,-40.209438,112.606186,,34.296021,
1515,50.83,38,131.42,0.960368,-20.791595,53.578362,,32.962006,
1516,62.41,43,131.51,0.960444,7.49716,33.495117,,32.873386,
1517,65.22,44,131.6,0.960534,19.90819,54.315125,,31.699221,
1518,59.71,47,131.68,0.960601,-1.296446,36.807957,,30.3141,
1519,52.09,38,131.77,0.96068,-20.532101,63.815502,,34.129181,
1520,51.65,43,131.86,0.960742,-4.308184,34.288624,,26.853991,
1521,83.3,66,132.01,0.96079,54.808075,247.804962,,22.703976,
1522,41.4,47,132.13,0.960757,-73.549019,333.269165,,35.973186,
1523,64.8,44,132.22,0.960729,17.723518,50.440842,,31.732727,
1524,69.44,46,132.32,0.960692,27.993193,93.094513,,31.205288,
1525,93.14,74,132.47,0.960708,77.700233,398.377197,,20.735079,
1526,74.32,59,132.61,0.960712,34.010067,128.354111,,24.857792,
1527,125.73,75,132.77,0.960645,131.267624,1302.667236,,26.81776,
1528,84.6,76,132.94,0.960621,43.821014,146.993668,,25.482742,
1529,60.44,41,133.02,0.960624,13.318834,52.713089,,30.994444,
1530,53.54,40,133.19,0.96064,-16.633999,40.271397,,33.169792,
1531,66.37,46,133.31,0.960631,11.566834,46.922279,,32.609379,
1532,34.32,35,133.4,0.960712,-64.1073,291.374939,,34.647263,
1533,55.56,40,133.5,0.960801,-16.12277,37.514488,,34.929264,
1534,81.99,64,133.64,0.960895,48.454456,199.750458,,25.155331,
1535,62.74,43,133.74,0.960985,3.674307,21.059004,,34.03545,
1536,47.14,37,133.81,0.961011,-45.319118,115.317963,,36.045013,
1537,46.17,36,133.88,0.961058,-42.21405,121.118965,,35.910908,
1538,46.25,36,133.96,0.961111,-47.181843,157.08699,,37.2309,
1539,77.71,50,134.09,0.96115,40.355957,140.113922,,31.479525,
1540,88.38,71,134.27,0.961169,52.970764,249.750168,,23.184671,
1541,18.9,32,134.34,0.961338,-119.10257,972.178711,,37.924019,
1542,65.68,44,134.42,0.961471,6.145929,52.6884,,34.520084,
1543,86.98,67,134.58,0.961688,57.497803,224.998001,,25.475554,
1544,83.36,67,134.71,0.961941,47.833912,172.443741,,24.509857,
1545,83.53,64,134.83,0.962218,51.683559,191.852448,,24.82814,
1546,52.51,39,134.91,0.962469,-27.469122,56.242126,,35.772957,
1547,49.01,46,135.0,0.962638,-56.117607,230.201462,,37.745625,
1548,73.06,58,135.15,0.962798,29.579342,93.148552,,26.955643,
1549,73.19,49,135.24,0.962978,25.732357,80.418037,,32.876667,
1550,73.51,49,135.32,0.963088,30.82761,94.729584,,30.417107,
1551,88.0,67,135.45,0.963227,55.76619,225.347107,,25.749773,
1552,77.72,51,135.55,0.963312,35.361591,126.237877,,32.294289,
1553,68.59,47,135.65,0.963371,10.439124,38.057949,,34.129261,
1554,67.76,45,135.74,0.96343,8.839683,51.127491,,35.301132,
1555,37.33,39,135.81,0.963536,-75.761047,390.551422,,38.559406,
1556,58.2,41,135.89,0.963656,-17.661795,49.396927,,37.253227,
1557,90.13,68,136.03,0.963705,59.018505,267.914673,,24.238626,
1558,53.02,39,136.11,0.963717,-29.685562,57.941257,,35.882221,
1559,74.16,47,136.21,0.963751,28.876057,89.46608,,34.087593,
1560,28.14,39,136.29,0.963655,-91.902527,471.796631,,32.581463,
1561,52.45,44,136.38,0.963625,-24.921709,67.771935,,33.050201,
1562,67.9,46,136.45,0.963599,8.541208,42.341141,,34.189312,
1563,63.94,49,136.54,0.963554,-16.062168,77.239479,,36.559708,
1564,73.31,49,136.65,0.963494,21.031744,78.569427,,32.885948,
1565,73.83,49,136.73,0.963417,21.560989,74.343399,,33.795357,
1566,65.61,44,136.82,0.963349,3.205007,43.181828,,33.904621,
1567,72.92,58,136.94,0.963289,22.311075,54.124069,,28.165199,
1568,67.83,46,137.04,0.963229,7.99931,42.906502,,34.06036,
1569,52.05,39,137.12,0.963202,-34.179398,97.400322,,36.906319,
1570,68.55,45,137.2,0.963188,9.458942,53.637577,,35.341099,
1571,67.66,45,137.29,0.963186,4.113663,44.185196,,36.349129,
1572,51.97,42,137.38,0.963203,-28.511154,72.310349,,33.474251,
1573,75.84,49,137.47,0.963278,32.171886,99.864868,,34.018929,
1574,109.18,77,137.62,0.963262,93.343681,770.405151,,22.060532,
1575,67.31,46,137.72,0.963229,5.080012,34.888847,,34.068981,
1576,20.8,28,137.79,0.963161,-99.875473,602.308105,,31.967947,
1577,63.55,53,137.9,0.963114,-2.5961,18.02445,,29.002253,
1578,75.86,47,138.01,0.963038,30.516745,97.307205,,33.62616,
1579,19.55,27,138.07,0.963122,-103.319305,770.6427,,35.205673,
1580,70.66,46,138.17,0.963208,14.501108,88.397873,,34.705257,
1581,70.1,46,138.26,0.963292,13.691461,42.107597,,35.217674,
1582,87.64,55,138.37,0.963388,56.293003,244.87944,,31.926868,
1583,24.12,28,138.43,0.963466,-86.029602,492.447327,,32.187733,
1584,19.02,27,138.48,0.963581,-105.633415,721.678589,,33.850349,
1585,79.17,60,138.6,0.963664,32.616329,96.06498,,27.816813,
1586,32.85,35,138.67,0.96376,-62.049873,258.280151,,29.301399,
1587,46.39,36,138.72,0.9639,-52.091038,191.524109,,38.507477,
1588,87.92,54,138.8,0.964114,65.642151,322.40741,,32.466255,
1589,65.31,45,138.89,0.964301,4.243706,32.918846,,34.295967,
1590,78.76,60,139.01,0.964505,38.358345,104.844673,,26.07073,
1591,57.36,41,139.1,0.964716,-16.780676,43.446888,,35.567894,
1592,47.49,37,139.19,0.964864,-51.300789,148.173279,,37.822277,
1593,63.37,44,139.27,0.96501,-2.649956,26.064148,,35.490852,
1594,72.16,47,139.36,0.965125,20.48842,67.975021,,33.829399,
1595,150.91,90,139.53,0.96518,178.79303,2378.008301,,19.494062,
1596,68.93,46,139.63,0.965242,15.303341,60.170441,,33.265736,
1597,49.12,37,139.7,0.965298,-43.432678,127.626297,,37.024277,
1598,56.07,40,139.78,0.965324,-26.295771,57.988106,,36.532978,
1599,66.29,45,139.88,0.96532,3.316181,29.571339,,34.863785,
1600,52.85,39,139.94,0.965333,-30.122021,68.083214,,36.81995,
1601,68.73,46,140.37,0.965321,5.735093,43.015675,,35.53973,
1602,65.4,45,140.5,0.965308,-0.143008,35.874474,,35.530128,
1603,51.96,39,140.6,0.965319,-32.446316,75.058876,,36.601913,
1604,66.16,55,140.73,0.965357,9.889524,34.64703,,27.235899,
1605,77.32,48,140.85,0.96542,38.607456,124.139,,33.472183,
1606,56.21,41,140.95,0.965436,-27.308489,63.34145,,36.341354,
1607,54.04,40,141.04,0.965453,-29.203564,78.185913,,36.18652,
1608,66.28,45,141.17,0.965488,5.77192,29.30599,,34.742439,
1609,61.41,46,141.31,0.965482,7.474162,117.371414,,29.212452,
1610,63.3,45,141.44,0.965465,-2.226491,23.482134,,34.210464,
1611,86.07,57,141.58,0.965449,60.915798,348.640808,,30.360615,
1612,76.2,49,141.7,0.965416,36.864826,183.620499,,31.384752,
1613,64.57,57,141.86,0.965413,-9.511584,75.925423,,33.911861,
1614,54.96,40,141.97,0.9654,-23.296181,39.478695,,35.70842,
1615,68.17,46,142.1,0.965386,8.012305,40.98597,,35.221317,
1616,64.76,44,142.2,0.965371,3.185254,27.529797,,34.090542,
1617,105.81,70,142.34,0.965405,99.597252,664.634949,,26.007627,
1618,81.47,55,142.44,0.965478,42.740631,161.128128,,31.022259,
1619,58.62,44,142.53,0.965547,-17.632524,50.086044,,34.815029,
1620,65.67,45,142.62,0.965659,10.282833,50.561989,,32.041241,
1621,95.73,60,142.72,0.965779,74.999496,417.336029,,29.751015,
1622,99.97,61,142.8,0.96589,86.60495,519.918823,,29.311169,
1623,64.74,44,142.89,0.966013,-1.388064,41.889103,,35.411961,
1624,117.73,66,143.02,0.96613,129.602814,1215.145142,,28.00423,
1625,78.25,51,143.14,0.966253,34.464016,115.013733,,32.986103,
1626,23.83,30,143.2,0.966587,-85.84269,596.623779,,33.507412,
1627,43.13,35,143.28,0.966879,-65.072868,252.656921,,39.093643,
1628,74.99,50,143.39,0.9671,17.705811,75.497147,,35.05756,
1629,58.51,43,143.48,0.967305,-19.548193,38.847069,,36.472561,
1630,50.69,38,143.54,0.967471,-44.881512,126.748123,,38.46487,
1631,76.86,51,143.66,0.967622,27.782887,71.380028,,33.933884,
1632,63.16,44,143.77,0.967757,-7.685521,50.042515,,35.834995,
1633,48.22,48,143.88,0.967929,-40.608955,201.494797,,34.008175,
1634,89.95,59,144.02,0.968023,67.252586,420.07782,,27.574858,
1635,58.18,43,144.1,0.968117,-16.920912,52.926243,,35.925098,
1636,58.56,42,144.19,0.968198,-23.83952,66.303833,,37.291645,
1637,56.87,41,144.25,0.968242,-24.056917,50.917732,,36.335102,
1638,62.19,43,144.32,0.968242,-15.561184,50.751381,,36.63203,
1639,97.43,60,144.48,0.968252,76.297195,510.301849,,31.689938,
1640,22.26,31,144.65,0.968348,-106.402702,764.47113,,35.137367,
1641,24.07,25,144.74,0.968392,-104.90255,624.5354,,38.746033,
1642,71.08,47,144.91,0.968415,11.777746,51.165115,,35.411896,
1643,20.15,28,145.08,0.968501,-106.991753,764.685486,,35.066921,
1644,67.74,45,145.21,0.968523,-3.789432,52.001499,,37.075405,
1645,62.94,44,145.33,0.968549,-5.884247,20.901636,,35.956142,
1646,118.89,68,145.52,0.968539,125.303467,1169.614624,,28.303509,
1647,55.45,44,145.65,0.968549,-26.745178,73.735275,,35.157566,
1648,127.61,84,145.93,0.968501,122.856949,1150.584839,,24.363934,
1649,127.2,69,146.14,0.968505,159.009674,1651.317139,,25.678143,
1650,65.51,64,146.31,0.968523,3.977703,55.564186,,29.68902,
1651,49.75,38,146.44,0.968479,-49.331646,151.720856,,38.083881,
1652,102.98,60,146.62,0.968316,90.896194,754.780701,,30.934027,
1653,22.74,38,146.74,0.968248,-113.915848,853.005249,,38.095413,
1654,73.45,49,146.88,0.968127,16.093565,64.825142,,34.317291,
1655,69.16,48,147.02,0.968036,6.265288,43.853283,,34.997074,
1656,73.28,49,147.15,0.967956,20.575434,87.91803,,34.740101,
1657,68.31,46,147.28,0.967894,3.90721,43.709816,,36.244011,
1658,16.2,27,147.36,0.967941,-128.963028,1095.358154,,39.634674,
1659,73.79,49,147.49,0.968013,20.868065,57.813866,,35.278156,
1660,64.73,47,147.62,0.968079,3.03286,57.119659,,34.778774,
1661,69.75,46,147.79,0.968136,8.183802,40.831173,,36.431763,
1662,87.26,55,147.98,0.968178,58.873108,349.540436,,32.0881,
1663,58.2,52,148.15,0.968271,-29.427921,131.948502,,33.872513,
1664,58.05,44,148.28,0.968344,-24.132238,57.26556,,36.170898,
1665,58.45,43,148.38,0.968404,-24.061388,51.290901,,37.062832,
1666,29.33,50,148.5,0.968357,-101.805832,579.904114,,35.458138,
1667,94.85,56,148.6,0.968354,69.091148,412.900787,,32.746056,
1668,28.16,34,148.67,0.968306,-95.192207,543.264343,,34.677799,
1669,18.19,27,148.73,0.968372,-106.395157,787.758606,,34.280293,
1670,22.55,30,148.78,0.968526,-106.09539,746.124695,,36.23864,
1671,19.44,28,148.85,0.968678,-96.478981,615.795776,,30.925571,
1672,37.88,35,148.9,0.968825,-43.649349,171.229538,,30.74435,
1673,68.85,46,148.98,0.968953,3.403558,57.195164,,35.80043,
1674,23.12,29,149.03,0.969045,-94.107201,545.297363,,32.054977,
1675,15.87,28,149.07,0.969121,-124.347656,930.436035,,36.334522,
1676,39.68,42,149.15,0.969263,-60.100086,290.026642,,34.524944,
1677,24.68,32,149.22,0.969424,-81.468597,435.896454,,30.119045,
1678,92.03,53,149.31,0.96954,72.32711,426.364685,,32.087357,
1679,53.59,43,149.4,0.969667,-4.26493,114.233231,,28.7757,
1680,83.02,54,149.51,0.969781,43.967285,221.602539,,31.186537,
1681,138.8,91,149.66,0.969993,149.168488,1538.576538,,21.392097,
1682,67.51,46,149.75,0.970191,9.158736,50.540577,,34.196342,
1683,33.72,33,149.82,0.970426,-49.82021,210.847992,,29.808517,
1684,98.03,63,149.93,0.970773,102.82,678.977173,,27.414555,
1685,70.44,46,150.03,0.971083,12.58656,91.605415,,34.619598,
1686,68.02,45,150.15,0.971381,9.297472,77.862328,,34.658997,
1687,145.98,82,150.38,0.971651,174.91423,2086.231445,,25.427362,
1688,44.11,39,150.46,0.971895,-20.662769,63.991638,,27.100288,
1689,66.23,47,150.55,0.972067,0.608973,70.740173,,34.381458,
1690,75.72,49,150.63,0.972189,25.281895,102.2304,,34.524418,
1691,70.94,48,150.71,0.97229,15.793079,70.03756,,33.818237,
1692,60.01,48,150.81,0.972338,-15.915596,192.907364,,33.583439,
1693,43.98,38,150.89,0.972377,-18.076664,73.166283,,27.241657,
1694,39.72,37,151.04,0.972395,-34.351639,114.145485,,28.386587,
1695,98.09,61,151.19,0.972421,72.823509,446.702026,,30.837866,
1696,58.3,54,151.32,0.972439,-20.905996,148.704468,,32.74099,
1697,52.85,37,151.39,0.972447,-21.53244,101.53215,,33.935783,
1698,66.8,54,151.5,0.972464,8.191067,23.634218,,28.795166,
1699,27.84,33,151.56,0.972453,-78.695747,388.603363,,29.994993,
1700,55.71,48,151.65,0.972437,-12.597499,106.102547,,30.888008,
1701,52.26,43,152.0,0.97243,-0.418216,50.944023,,26.095722,
1702,63.0,44,152.04,0.972414,-9.581745,52.86742,,35.64706,
1703,25.09,33,152.11,0.972329,-89.197746,479.523712,,30.801357,
1704,86.65,57,152.21,0.972319,52.50219,243.703918,,32.489704,
1705,68.66,46,152.3,0.972298,6.061836,76.037231,,34.680561,
1706,66.68,45,152.37,0.972293,4.367236,45.174778,,35.140186,
1707,64.85,44,152.44,0.972256,-3.313252,67.015175,,35.107368,
1708,23.53,32,152.48,0.972186,-83.422577,438.876343,,27.837549,
1709,22.58,29,152.53,0.972276,-74.707123,482.957397,,30.033642,
1710,20.79,31,152.57,0.972409,-105.385689,714.866577,,36.577847,
1711,94.6,74,152.66,0.97255,41.013054,327.253418,,31.875746,
1712,86.42,53,152.73,0.972654,55.549896,289.919373,,31.615158,
1713,57.95,50,152.83,0.972716,-9.822722,94.841515,,29.900314,
1714,76.54,56,152.9,0.97273,10.814055,179.606934,,33.804535,
1715,88.17,57,152.95,0.97274,56.637402,403.657593,,30.448441,
1716,87.66,54,153.04,0.972722,55.756565,272.960236,,31.60536,
1717,61.74,42,153.09,0.972688,-8.880884,49.026093,,34.884312,
1718,67.71,45,153.17,0.972636,7.720324,57.679981,,33.843235,
1719,83.96,53,153.23,0.972639,47.232674,207.431473,,32.882099,
1720,46.6,44,153.28,0.972679,-26.565205,160.082932,,30.18117,
1721,23.86,27,153.33,0.972826,-67.326408,373.88205,,29.667128,
1722,57.81,45,153.41,0.973059,5.636827,134.698624,,30.495619,
1723,24.18,25,153.45,0.973299,-81.333954,423.702881,,32.624916,
1724,91.41,57,153.52,0.973469,59.398685,397.811401,,30.61677,
1725,69.51,47,153.57,0.973652,24.336863,134.324112,,32.140316,
1726,40.44,43,153.64,0.97381,-39.352348,188.691818,,28.793962,
1727,93.89,57,153.74,0.973912,75.622505,468.99884,,30.36091,
1728,86.56,51,153.87,0.974013,70.154312,374.648865,,30.924036,
1729,42.62,44,153.99,0.974076,-45.518631,190.107849,,31.147547,
1730,73.16,54,154.13,0.974168,22.675907,158.104813,,32.098331,
1731,49.92,56,154.27,0.974282,-31.670492,107.117126,,29.246943,
1732,24.49,28,154.35,0.974279,-91.366638,470.411224,,31.811274,
1733,86.72,54,154.47,0.974226,53.716534,262.4534,,31.680309,
1734,19.85,31,154.55,0.974264,-104.366806,725.470093,,35.585762,
1735,97.02,84,154.8,0.974268,33.056007,246.897278,,29.622358,
1736,70.68,46,154.89,0.974259,19.921001,101.131706,,33.154408,
1737,94.91,56,154.99,0.97425,82.205383,507.642334,,30.188168,
1738,74.02,48,155.09,0.974208,24.859446,206.580566,,31.870947,
1739,41.72,48,155.17,0.974186,-55.780201,272.706604,,33.352283,
1740,144.2,78,155.35,0.974206,182.339569,2220.778809,,24.156189,
1741,33.08,32,155.45,0.974162,-54.108421,179.187073,,28.835329,
1742,30.0,30,155.53,0.97412,-55.993141,224.226807,,28.610483,
1743,22.92,27,155.6,0.974116,-71.171791,372.600311,,28.909439,
1744,149.89,81,155.81,0.974147,181.576355,2229.413086,,25.843542,
1745,19.51,27,155.87,0.9742,-80.375961,449.540955,,27.516239,
1746,63.01,44,155.99,0.974259,-7.433363,59.429867,,35.459888,
1747,55.06,40,156.13,0.974302,-27.794287,83.678078,,36.198193,
1748,34.72,39,156.25,0.97432,-69.549393,301.374634,,32.886143,
1749,17.12,26,156.32,0.974292,-96.748207,604.474365,,29.308275,
1750,62.5,43,156.4,0.974309,5.275065,150.603333,,32.001431,
1751,60.32,42,156.49,0.974315,-15.168654,60.704926,,36.129951,
1752,84.36,53,156.58,0.974288,40.344189,238.414429,,33.811405,
1753,70.1,46,156.66,0.974265,13.049394,71.729202,,34.295559,
1754,25.24,43,156.71,0.97424,-92.101814,529.765869,,31.842873,
1755,107.07,67,156.82,0.974203,109.212288,972.404541,,23.429626,
1756,63.44,43,156.88,0.974145,-3.220019,96.620491,,34.666199,
1757,19.84,27,156.92,0.974106,-89.23719,534.238464,,29.982908,
1758,61.4,42,157.01,0.974107,-5.829711,43.185432,,35.091873,
1759,46.07,43,157.1,0.974102,-35.178844,120.751068,,31.755861,
1760,63.07,43,157.17,0.974053,-3.937204,40.988121,,34.612381,
1761,47.36,42,157.22,0.973993,-34.502258,171.801392,,31.832409,
1762,28.02,34,157.26,0.973789,-85.841156,391.589508,,31.228304,
1763,34.05,48,157.34,0.973668,-72.455421,460.519653,,30.241058,
1764,54.86,42,157.41,0.973554,13.908073,120.24334,,26.160044,
1765,73.72,50,157.49,0.97343,31.375435,165.734741,,31.358566,
1766,76.68,49,157.57,0.973316,31.581394,143.859512,,32.85955,
1767,109.06,66,157.65,0.973227,116.992142,968.617554,,26.589245,
1768,68.52,45,157.72,0.973144,12.758263,68.910797,,33.84523,
1769,76.72,68,157.81,0.973046,30.92153,132.742279,,26.263437,
1770,59.63,47,157.87,0.972974,20.96052,76.776093,,24.587351,
1771,74.03,49,157.94,0.972834,24.122942,137.247925,,32.644886,
1772,104.94,62,158.03,0.972653,89.971046,769.653076,,29.377481,
1773,22.17,26,158.06,0.97244,-71.11972,323.651733,,27.528074,
1774,21.86,30,158.12,0.97224,-95.93969,564.351196,,33.44873,
1775,81.78,51,158.19,0.972046,37.924496,200.594498,,33.573093,
1776,23.37,27,158.22,0.971873,-75.666473,385.404297,,29.26895,
1777,60.6,42,158.28,0.971738,-9.558259,70.420166,,34.856705,
1778,100.16,61,158.37,0.971602,77.326668,539.188721,,31.699093,
1779,12.82,41,158.42,0.971512,-104.156395,678.047424,,28.640289,
1780,75.5,48,158.48,0.971475,28.734419,129.964523,,34.341469,
1781,33.51,32,158.53,0.971414,-43.362576,153.320862,,27.627226,
1782,119.18,70,158.63,0.971305,125.967972,1266.594971,,24.67012,
1783,60.42,43,158.68,0.971191,-8.895038,139.940536,,33.49176,
1784,102.86,75,158.78,0.97104,78.348869,577.255859,,23.037663,
1785,21.1,30,158.81,0.970841,-82.806625,400.427246,,26.979809,
1786,28.53,30,158.85,0.970617,-65.239914,271.576233,,29.267277,
1787,47.53,40,158.92,0.970417,-8.287313,61.039722,,26.382055,
1788,18.4,32,158.97,0.970215,-98.748657,576.911499,,31.056658,
1789,22.92,40,159.02,0.970083,-83.770897,485.821777,,31.13821,
1790,41.02,39,159.09,0.970047,-44.622536,204.996964,,32.582275,
1791,26.19,33,159.14,0.970066,-72.873802,384.337524,,29.157875,
1792,38.86,43,159.2,0.970104,-56.831112,250.084717,,32.458305,
1793,77.0,61,159.29,0.970182,41.079391,119.654068,,25.83304,
1794,27.99,29,159.35,0.970206,-56.491528,201.041046,,26.936827,
1795,22.47,27,159.4,0.970036,-77.914291,315.482239,,26.258129,
1796,84.37,63,159.5,0.969846,34.738216,334.358826,,31.846889,
1797,40.3,44,159.58,0.969659,-46.651356,167.658768,,30.078827,
1798,69.51,49,159.66,0.969473,16.017879,78.59771,,32.03175,
1799,70.64,51,159.75,0.969303,25.613209,177.802872,,30.868294,
1800,30.68,38,159.83,0.969076,-77.268944,353.511505,,31.350943,
1801,85.29,56,160.19,0.968906,61.226276,419.57251,,28.743101,
1802,83.57,59,160.26,0.968686,41.666889,249.448944,,29.486988,
1803,75.46,49,160.32,0.968499,42.45977,150.614319,,30.10998,
1804,79.62,61,160.46,0.968302,43.529903,156.133423,,24.904161,
1805,92.59,57,160.58,0.968129,68.811111,408.049774,,31.587433,
1806,40.43,37,160.64,0.967993,-38.008801,150.736664,,30.037201,
1807,81.47,52,160.76,0.967875,59.520065,378.125061,,28.158995,
1808,64.59,44,160.86,0.967762,5.809934,71.112915,,33.046249,
1809,78.29,62,160.98,0.967619,29.799334,132.870544,,27.015577,
1810,98.09,69,161.1,0.967555,76.90313,435.557831,,24.687191,
